Year BS,Year AD,District,zone,belt,region,Mental problem,No of People,Zone,Belt,Region
2068/69,2011/12,Mugu,Karnali,Mountain,Mid-Western,Mental retardation,0,Karnali,Mountain,Mid-Western
2068/69,2011/12,Mugu,Karnali,Mountain,Mid-Western,Psychosis,1,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,Alcoholism,2,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,Anxiety (Neurosis,14,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,"Conversive disorder
(Hysteria)",1,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,Depression,15,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,Epilesy,6,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,Mental retardation,14,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,Psychosis,1,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,Alcoholism,17,Karnali,Mountain,Mid-Western
2070/71,2013/14,Mugu,Karnali,Mountain,Mid-Western,Anxiety (Neurosis,10,Karnali,Mountain,Mid-Western
2070/71,2013/14,Mugu,Karnali,Mountain,Mid-Western,"Conversive disorder
(Hysteria)",0,Karnali,Mountain,Mid-Western
2070/71,2013/14,Mugu,Karnali,Mountain,Mid-Western,Depression,12,Karnali,Mountain,Mid-Western
2070/71,2013/14,Mugu,Karnali,Mountain,Mid-Western,Epilesy,5,Karnali,Mountain,Mid-Western
2070/71,2013/14,Mugu,Karnali,Mountain,Mid-Western,Mental retardation,1,Karnali,Mountain,Mid-Western
2070/71,2013/14,Mugu,Karnali,Mountain,Mid-Western,Psychosis,0,Karnali,Mountain,Mid-Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,Alcoholism,4,Dhawalagiri,Mountain,Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,Anxiety (Neurosis,12,Dhawalagiri,Mountain,Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,"Conversive disorder
(Hysteria)",7,Dhawalagiri,Mountain,Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,Depression,10,Dhawalagiri,Mountain,Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,Epilesy,4,Dhawalagiri,Mountain,Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,Mental retardation,0,Dhawalagiri,Mountain,Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,Psychosis,5,Dhawalagiri,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,Alcoholism,1,Dhawalagiri,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,Anxiety (Neurosis,10,Dhawalagiri,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,"Conversive disorder
(Hysteria)",1,Dhawalagiri,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,Depression,7,Dhawalagiri,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,Epilesy,0,Dhawalagiri,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,Mental retardation,0,Dhawalagiri,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,Psychosis,0,Dhawalagiri,Mountain,Western
2068/69,2011/12,Mustang,Dhawalagiri,Mountain,Western,Alcoholism,5,Dhawalagiri,Mountain,Western
2068/69,2011/12,Mustang,Dhawalagiri,Mountain,Western,Anxiety (Neurosis,14,Dhawalagiri,Mountain,Western
2068/69,2011/12,Mustang,Dhawalagiri,Mountain,Western,"Conversive disorder
(Hysteria)",2,Dhawalagiri,Mountain,Western
2068/69,2011/12,Mustang,Dhawalagiri,Mountain,Western,Depression,8,Dhawalagiri,Mountain,Western
2068/69,2011/12,Mustang,Dhawalagiri,Mountain,Western,Epilesy,6,Dhawalagiri,Mountain,Western
2068/69,2011/12,Mustang,Dhawalagiri,Mountain,Western,Mental retardation,6,Dhawalagiri,Mountain,Western
2068/69,2011/12,Mustang,Dhawalagiri,Mountain,Western,Psychosis,0,Dhawalagiri,Mountain,Western
2069/70,2012/13,Mustang,Dhawalagiri,Mountain,Western,Alcoholism,14,Dhawalagiri,Mountain,Western
2069/70,2012/13,Mustang,Dhawalagiri,Mountain,Western,Anxiety (Neurosis,48,Dhawalagiri,Mountain,Western
2069/70,2012/13,Mustang,Dhawalagiri,Mountain,Western,"Conversive disorder
(Hysteria)",17,Dhawalagiri,Mountain,Western
2069/70,2012/13,Mustang,Dhawalagiri,Mountain,Western,Depression,3,Dhawalagiri,Mountain,Western
2069/70,2012/13,Mustang,Dhawalagiri,Mountain,Western,Epilesy,8,Dhawalagiri,Mountain,Western
2069/70,2012/13,Mustang,Dhawalagiri,Mountain,Western,Mental retardation,0,Dhawalagiri,Mountain,Western
2069/70,2012/13,Mustang,Dhawalagiri,Mountain,Western,Psychosis,0,Dhawalagiri,Mountain,Western
2069/70,2012/13,Mustang,Dhawalagiri,Mountain,Western,Alcoholism,9,Dhawalagiri,Mountain,Western
2070/71,2013/14,Mustang,Dhawalagiri,Mountain,Western,Anxiety (Neurosis,18,Dhawalagiri,Mountain,Western
2070/71,2013/14,Mustang,Dhawalagiri,Mountain,Western,"Conversive disorder
(Hysteria)",2,Dhawalagiri,Mountain,Western
2070/71,2013/14,Mustang,Dhawalagiri,Mountain,Western,Depression,3,Dhawalagiri,Mountain,Western
2070/71,2013/14,Mustang,Dhawalagiri,Mountain,Western,Epilesy,13,Dhawalagiri,Mountain,Western
2070/71,2013/14,Mustang,Dhawalagiri,Mountain,Western,Mental retardation,1,Dhawalagiri,Mountain,Western
2070/71,2013/14,Mustang,Dhawalagiri,Mountain,Western,Psychosis,0,Dhawalagiri,Mountain,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,Alcoholism,12,Dhawalagiri,Hill,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,Anxiety (Neurosis,74,Dhawalagiri,Hill,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,"Conversive disorder
(Hysteria)",16,Dhawalagiri,Hill,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,Depression,56,Dhawalagiri,Hill,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,Epilesy,3,Dhawalagiri,Hill,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,Mental retardation,3,Dhawalagiri,Hill,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,Psychosis,4,Dhawalagiri,Hill,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,Alcoholism,18,Dhawalagiri,Hill,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,Anxiety (Neurosis,57,Dhawalagiri,Hill,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,"Conversive disorder
(Hysteria)",17,Dhawalagiri,Hill,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,Depression,36,Dhawalagiri,Hill,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,Epilesy,12,Dhawalagiri,Hill,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,Mental retardation,5,Dhawalagiri,Hill,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,Psychosis,14,Dhawalagiri,Hill,Western
2068/69,2011/12,Myagdi,Dhawalagiri,Hill,Western,Alcoholism,31,Dhawalagiri,Hill,Western
2068/69,2011/12,Myagdi,Dhawalagiri,Hill,Western,Anxiety (Neurosis,174,Dhawalagiri,Hill,Western
2068/69,2011/12,Myagdi,Dhawalagiri,Hill,Western,"Conversive disorder
(Hysteria)",13,Dhawalagiri,Hill,Western
2068/69,2011/12,Myagdi,Dhawalagiri,Hill,Western,Depression,76,Dhawalagiri,Hill,Western
2068/69,2011/12,Myagdi,Dhawalagiri,Hill,Western,Epilesy,20,Dhawalagiri,Hill,Western
2068/69,2011/12,Myagdi,Dhawalagiri,Hill,Western,Mental retardation,10,Dhawalagiri,Hill,Western
2068/69,2011/12,Myagdi,Dhawalagiri,Hill,Western,Psychosis,20,Dhawalagiri,Hill,Western
2069/70,2012/13,Myagdi,Dhawalagiri,Hill,Western,Alcoholism,19,Dhawalagiri,Hill,Western
2069/70,2012/13,Myagdi,Dhawalagiri,Hill,Western,Anxiety (Neurosis,78,Dhawalagiri,Hill,Western
2069/70,2012/13,Myagdi,Dhawalagiri,Hill,Western,"Conversive disorder
(Hysteria)",14,Dhawalagiri,Hill,Western
2069/70,2012/13,Myagdi,Dhawalagiri,Hill,Western,Depression,49,Dhawalagiri,Hill,Western
2069/70,2012/13,Myagdi,Dhawalagiri,Hill,Western,Epilesy,22,Dhawalagiri,Hill,Western
2069/70,2012/13,Myagdi,Dhawalagiri,Hill,Western,Mental retardation,1,Dhawalagiri,Hill,Western
2069/70,2012/13,Myagdi,Dhawalagiri,Hill,Western,Psychosis,41,Dhawalagiri,Hill,Western
2069/70,2012/13,Myagdi,Dhawalagiri,Hill,Western,Alcoholism,12,Dhawalagiri,Hill,Western
2070/71,2013/14,Myagdi,Dhawalagiri,Hill,Western,Anxiety (Neurosis,65,Dhawalagiri,Hill,Western
2070/71,2013/14,Myagdi,Dhawalagiri,Hill,Western,"Conversive disorder
(Hysteria)",26,Dhawalagiri,Hill,Western
2070/71,2013/14,Myagdi,Dhawalagiri,Hill,Western,Depression,59,Dhawalagiri,Hill,Western
2070/71,2013/14,Myagdi,Dhawalagiri,Hill,Western,Epilesy,3,Dhawalagiri,Hill,Western
2070/71,2013/14,Myagdi,Dhawalagiri,Hill,Western,Mental retardation,4,Dhawalagiri,Hill,Western
2070/71,2013/14,Myagdi,Dhawalagiri,Hill,Western,Psychosis,16,Dhawalagiri,Hill,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,Alcoholism,48,Lumbini,Terai,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,Anxiety (Neurosis,259,Lumbini,Terai,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,"Conversive disorder
(Hysteria)",171,Lumbini,Terai,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,Depression,190,Lumbini,Terai,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,Epilesy,48,Lumbini,Terai,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,Mental retardation,7,Lumbini,Terai,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,Psychosis,10,Lumbini,Terai,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,Alcoholism,19,Lumbini,Terai,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,Anxiety (Neurosis,17,Lumbini,Terai,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,"Conversive disorder
(Hysteria)",21,Lumbini,Terai,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,Depression,176,Lumbini,Terai,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,Epilesy,2,Lumbini,Terai,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,Mental retardation,50,Lumbini,Terai,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,Psychosis,234,Lumbini,Terai,Western
2068/69,2011/12,Nawalparasi,Lumbini,Terai,Western,Alcoholism,53,Lumbini,Terai,Western
2068/69,2011/12,Nawalparasi,Lumbini,Terai,Western,Anxiety (Neurosis,270,Lumbini,Terai,Western
2068/69,2011/12,Nawalparasi,Lumbini,Terai,Western,"Conversive disorder
(Hysteria)",72,Lumbini,Terai,Western
2068/69,2011/12,Nawalparasi,Lumbini,Terai,Western,Depression,137,Lumbini,Terai,Western
2068/69,2011/12,Nawalparasi,Lumbini,Terai,Western,Epilesy,58,Lumbini,Terai,Western
2068/69,2011/12,Nawalparasi,Lumbini,Terai,Western,Mental retardation,10,Lumbini,Terai,Western
2068/69,2011/12,Nawalparasi,Lumbini,Terai,Western,Psychosis,46,Lumbini,Terai,Western
2069/70,2012/13,Nawalparasi,Lumbini,Terai,Western,Alcoholism,38,Lumbini,Terai,Western
2069/70,2012/13,Nawalparasi,Lumbini,Terai,Western,Anxiety (Neurosis,246,Lumbini,Terai,Western
2069/70,2012/13,Nawalparasi,Lumbini,Terai,Western,"Conversive disorder
(Hysteria)",54,Lumbini,Terai,Western
2069/70,2012/13,Nawalparasi,Lumbini,Terai,Western,Depression,104,Lumbini,Terai,Western
2069/70,2012/13,Nawalparasi,Lumbini,Terai,Western,Epilesy,78,Lumbini,Terai,Western
2069/70,2012/13,Nawalparasi,Lumbini,Terai,Western,Mental retardation,7,Lumbini,Terai,Western
2069/70,2012/13,Nawalparasi,Lumbini,Terai,Western,Psychosis,6,Lumbini,Terai,Western
2069/70,2012/13,Nawalparasi,Lumbini,Terai,Western,Alcoholism,78,Lumbini,Terai,Western
2070/71,2013/14,Nawalparasi,Lumbini,Terai,Western,Anxiety (Neurosis,228,Lumbini,Terai,Western
2070/71,2013/14,Nawalparasi,Lumbini,Terai,Western,"Conversive disorder
(Hysteria)",45,Lumbini,Terai,Western
2070/71,2013/14,Nawalparasi,Lumbini,Terai,Western,Depression,99,Lumbini,Terai,Western
2070/71,2013/14,Nawalparasi,Lumbini,Terai,Western,Epilesy,76,Lumbini,Terai,Western
2070/71,2013/14,Nawalparasi,Lumbini,Terai,Western,Mental retardation,9,Lumbini,Terai,Western
2070/71,2013/14,Nawalparasi,Lumbini,Terai,Western,Psychosis,3,Lumbini,Terai,Western
2066/67,2009/10,Nuwakot,Bagmati,Hill,Central,Alcoholism,40,Bagmati,Hill,Central
2066/67,2009/10,Nuwakot,Bagmati,Hill,Central,Anxiety (Neurosis,80,Bagmati,Hill,Central
2066/67,2009/10,Nuwakot,Bagmati,Hill,Central,"Conversive disorder
(Hysteria)",18,Bagmati,Hill,Central
2066/67,2009/10,Nuwakot,Bagmati,Hill,Central,Depression,48,Bagmati,Hill,Central
2066/67,2009/10,Nuwakot,Bagmati,Hill,Central,Epilesy,6,Bagmati,Hill,Central
2066/67,2009/10,Nuwakot,Bagmati,Hill,Central,Mental retardation,4,Bagmati,Hill,Central
2066/67,2009/10,Nuwakot,Bagmati,Hill,Central,Psychosis,4,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,Alcoholism,42,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,Anxiety (Neurosis,56,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,"Conversive disorder
(Hysteria)",98,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,Depression,50,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,Epilesy,11,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,Mental retardation,85,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,Psychosis,4,Bagmati,Hill,Central
2068/69,2011/12,Nuwakot,Bagmati,Hill,Central,Alcoholism,140,Bagmati,Hill,Central
2068/69,2011/12,Nuwakot,Bagmati,Hill,Central,Anxiety (Neurosis,98,Bagmati,Hill,Central
2068/69,2011/12,Nuwakot,Bagmati,Hill,Central,"Conversive disorder
(Hysteria)",37,Bagmati,Hill,Central
2068/69,2011/12,Nuwakot,Bagmati,Hill,Central,Depression,131,Bagmati,Hill,Central
2068/69,2011/12,Nuwakot,Bagmati,Hill,Central,Epilesy,36,Bagmati,Hill,Central
2068/69,2011/12,Nuwakot,Bagmati,Hill,Central,Mental retardation,9,Bagmati,Hill,Central
2068/69,2011/12,Nuwakot,Bagmati,Hill,Central,Psychosis,14,Bagmati,Hill,Central
2069/70,2012/13,Nuwakot,Bagmati,Hill,Central,Alcoholism,209,Bagmati,Hill,Central
2069/70,2012/13,Nuwakot,Bagmati,Hill,Central,Anxiety (Neurosis,109,Bagmati,Hill,Central
2069/70,2012/13,Nuwakot,Bagmati,Hill,Central,"Conversive disorder
(Hysteria)",48,Bagmati,Hill,Central
2069/70,2012/13,Nuwakot,Bagmati,Hill,Central,Depression,102,Bagmati,Hill,Central
2069/70,2012/13,Nuwakot,Bagmati,Hill,Central,Epilesy,61,Bagmati,Hill,Central
2069/70,2012/13,Nuwakot,Bagmati,Hill,Central,Mental retardation,14,Bagmati,Hill,Central
2069/70,2012/13,Nuwakot,Bagmati,Hill,Central,Psychosis,84,Bagmati,Hill,Central
2069/70,2012/13,Nuwakot,Bagmati,Hill,Central,Alcoholism,259,Bagmati,Hill,Central
2070/71,2013/14,Nuwakot,Bagmati,Hill,Central,Anxiety (Neurosis,91,Bagmati,Hill,Central
2070/71,2013/14,Nuwakot,Bagmati,Hill,Central,"Conversive disorder
(Hysteria)",52,Bagmati,Hill,Central
2070/71,2013/14,Nuwakot,Bagmati,Hill,Central,Depression,107,Bagmati,Hill,Central
2070/71,2013/14,Nuwakot,Bagmati,Hill,Central,Epilesy,36,Bagmati,Hill,Central
2070/71,2013/14,Nuwakot,Bagmati,Hill,Central,Mental retardation,24,Bagmati,Hill,Central
2070/71,2013/14,Nuwakot,Bagmati,Hill,Central,Psychosis,104,Bagmati,Hill,Central
2066/67,2009/10,Okhaldhunga,Sagarmatha,Hill,Eastern,Alcoholism,74,Sagarmatha,Hill,Eastern
2066/67,2009/10,Okhaldhunga,Sagarmatha,Hill,Eastern,Anxiety (Neurosis,625,Sagarmatha,Hill,Eastern
2066/67,2009/10,Okhaldhunga,Sagarmatha,Hill,Eastern,"Conversive disorder
(Hysteria)",26,Sagarmatha,Hill,Eastern
2066/67,2009/10,Okhaldhunga,Sagarmatha,Hill,Eastern,Depression,1771,Sagarmatha,Hill,Eastern
2066/67,2009/10,Okhaldhunga,Sagarmatha,Hill,Eastern,Epilesy,552,Sagarmatha,Hill,Eastern
2066/67,2009/10,Okhaldhunga,Sagarmatha,Hill,Eastern,Mental retardation,18,Sagarmatha,Hill,Eastern
2066/67,2009/10,Okhaldhunga,Sagarmatha,Hill,Eastern,Psychosis,262,Sagarmatha,Hill,Eastern
2067/68,2010/11,Okhaldhunga,Sagarmatha,Hill,Eastern,Alcoholism,63,Sagarmatha,Hill,Eastern
2067/68,2010/11,Okhaldhunga,Sagarmatha,Hill,Eastern,Anxiety (Neurosis,584,Sagarmatha,Hill,Eastern
2067/68,2010/11,Okhaldhunga,Sagarmatha,Hill,Eastern,"Conversive disorder
(Hysteria)",2,Sagarmatha,Hill,Eastern
2067/68,2010/11,Okhaldhunga,Sagarmatha,Hill,Eastern,Depression,1269,Sagarmatha,Hill,Eastern
2067/68,2010/11,Okhaldhunga,Sagarmatha,Hill,Eastern,Epilesy,388,Sagarmatha,Hill,Eastern
2067/68,2010/11,Okhaldhunga,Sagarmatha,Hill,Eastern,Mental retardation,3,Sagarmatha,Hill,Eastern
2067/68,2010/11,Okhaldhunga,Sagarmatha,Hill,Eastern,Psychosis,340,Sagarmatha,Hill,Eastern
2068/69,2011/12,Okhaldhunga,Sagarmatha,Hill,Eastern,Alcoholism,46,Sagarmatha,Hill,Eastern
2068/69,2011/12,Okhaldhunga,Sagarmatha,Hill,Eastern,Anxiety (Neurosis,557,Sagarmatha,Hill,Eastern
2068/69,2011/12,Okhaldhunga,Sagarmatha,Hill,Eastern,"Conversive disorder
(Hysteria)",1,Sagarmatha,Hill,Eastern
2068/69,2011/12,Okhaldhunga,Sagarmatha,Hill,Eastern,Depression,889,Sagarmatha,Hill,Eastern
2068/69,2011/12,Okhaldhunga,Sagarmatha,Hill,Eastern,Epilesy,455,Sagarmatha,Hill,Eastern
2068/69,2011/12,Okhaldhunga,Sagarmatha,Hill,Eastern,Mental retardation,1,Sagarmatha,Hill,Eastern
2068/69,2011/12,Okhaldhunga,Sagarmatha,Hill,Eastern,Psychosis,383,Sagarmatha,Hill,Eastern
2069/70,2012/13,Okhaldhunga,Sagarmatha,Hill,Eastern,Alcoholism,37,Sagarmatha,Hill,Eastern
2069/70,2012/13,Okhaldhunga,Sagarmatha,Hill,Eastern,Anxiety (Neurosis,708,Sagarmatha,Hill,Eastern
2069/70,2012/13,Okhaldhunga,Sagarmatha,Hill,Eastern,"Conversive disorder
(Hysteria)",4,Sagarmatha,Hill,Eastern
2069/70,2012/13,Okhaldhunga,Sagarmatha,Hill,Eastern,Depression,1046,Sagarmatha,Hill,Eastern
2069/70,2012/13,Okhaldhunga,Sagarmatha,Hill,Eastern,Epilesy,366,Sagarmatha,Hill,Eastern
2069/70,2012/13,Okhaldhunga,Sagarmatha,Hill,Eastern,Mental retardation,5,Sagarmatha,Hill,Eastern
2069/70,2012/13,Okhaldhunga,Sagarmatha,Hill,Eastern,Psychosis,342,Sagarmatha,Hill,Eastern
2069/70,2012/13,Okhaldhunga,Sagarmatha,Hill,Eastern,Alcoholism,53,Sagarmatha,Hill,Eastern
2070/71,2013/14,Okhaldhunga,Sagarmatha,Hill,Eastern,Anxiety (Neurosis,798,Sagarmatha,Hill,Eastern
2070/71,2013/14,Okhaldhunga,Sagarmatha,Hill,Eastern,"Conversive disorder
(Hysteria)",4,Sagarmatha,Hill,Eastern
2070/71,2013/14,Okhaldhunga,Sagarmatha,Hill,Eastern,Depression,888,Sagarmatha,Hill,Eastern
2070/71,2013/14,Okhaldhunga,Sagarmatha,Hill,Eastern,Epilesy,304,Sagarmatha,Hill,Eastern
2070/71,2013/14,Okhaldhunga,Sagarmatha,Hill,Eastern,Mental retardation,4,Sagarmatha,Hill,Eastern
2070/71,2013/14,Okhaldhunga,Sagarmatha,Hill,Eastern,Psychosis,367,Sagarmatha,Hill,Eastern
2066/67,2009/10,Palpa,Lumbini,Hill,Western,Alcoholism,447,Lumbini,Hill,Western
2066/67,2009/10,Palpa,Lumbini,Hill,Western,Anxiety (Neurosis,3747,Lumbini,Hill,Western
2066/67,2009/10,Palpa,Lumbini,Hill,Western,"Conversive disorder
(Hysteria)",44,Lumbini,Hill,Western
2066/67,2009/10,Palpa,Lumbini,Hill,Western,Depression,1300,Lumbini,Hill,Western
2066/67,2009/10,Palpa,Lumbini,Hill,Western,Epilesy,588,Lumbini,Hill,Western
2066/67,2009/10,Palpa,Lumbini,Hill,Western,Mental retardation,41,Lumbini,Hill,Western
2066/67,2009/10,Palpa,Lumbini,Hill,Western,Psychosis,109,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,Alcoholism,368,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,Anxiety (Neurosis,3773,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,"Conversive disorder
(Hysteria)",50,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,Depression,1622,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,Epilesy,1104,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,Mental retardation,138,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,Psychosis,117,Lumbini,Hill,Western
2068/69,2011/12,Palpa,Lumbini,Hill,Western,Alcoholism,444,Lumbini,Hill,Western
2068/69,2011/12,Palpa,Lumbini,Hill,Western,Anxiety (Neurosis,4838,Lumbini,Hill,Western
2068/69,2011/12,Palpa,Lumbini,Hill,Western,"Conversive disorder
(Hysteria)",375,Lumbini,Hill,Western
2068/69,2011/12,Palpa,Lumbini,Hill,Western,Depression,2127,Lumbini,Hill,Western
2068/69,2011/12,Palpa,Lumbini,Hill,Western,Epilesy,1207,Lumbini,Hill,Western
2068/69,2011/12,Palpa,Lumbini,Hill,Western,Mental retardation,504,Lumbini,Hill,Western
2068/69,2011/12,Palpa,Lumbini,Hill,Western,Psychosis,382,Lumbini,Hill,Western
2069/70,2012/13,Palpa,Lumbini,Hill,Western,Alcoholism,925,Lumbini,Hill,Western
2069/70,2012/13,Palpa,Lumbini,Hill,Western,Anxiety (Neurosis,5745,Lumbini,Hill,Western
2069/70,2012/13,Palpa,Lumbini,Hill,Western,"Conversive disorder
(Hysteria)",509,Lumbini,Hill,Western
2069/70,2012/13,Palpa,Lumbini,Hill,Western,Depression,2690,Lumbini,Hill,Western
2069/70,2012/13,Palpa,Lumbini,Hill,Western,Epilesy,1126,Lumbini,Hill,Western
2069/70,2012/13,Palpa,Lumbini,Hill,Western,Mental retardation,732,Lumbini,Hill,Western
2069/70,2012/13,Palpa,Lumbini,Hill,Western,Psychosis,351,Lumbini,Hill,Western
2069/70,2012/13,Palpa,Lumbini,Hill,Western,Alcoholism,1387,Lumbini,Hill,Western
2070/71,2013/14,Palpa,Lumbini,Hill,Western,Anxiety (Neurosis,6221,Lumbini,Hill,Western
2070/71,2013/14,Palpa,Lumbini,Hill,Western,"Conversive disorder
(Hysteria)",519,Lumbini,Hill,Western
2070/71,2013/14,Palpa,Lumbini,Hill,Western,Depression,2784,Lumbini,Hill,Western
2070/71,2013/14,Palpa,Lumbini,Hill,Western,Epilesy,1085,Lumbini,Hill,Western
2070/71,2013/14,Palpa,Lumbini,Hill,Western,Mental retardation,59,Lumbini,Hill,Western
2070/71,2013/14,Palpa,Lumbini,Hill,Western,Psychosis,218,Lumbini,Hill,Western
2066/67,2009/10,Panchthar,Mechi,Hill,Eastern,Alcoholism,12,Mechi,Hill,Eastern
2066/67,2009/10,Panchthar,Mechi,Hill,Eastern,Anxiety (Neurosis,56,Mechi,Hill,Eastern
2066/67,2009/10,Panchthar,Mechi,Hill,Eastern,"Conversive disorder
(Hysteria)",9,Mechi,Hill,Eastern
2066/67,2009/10,Panchthar,Mechi,Hill,Eastern,Depression,82,Mechi,Hill,Eastern
2066/67,2009/10,Panchthar,Mechi,Hill,Eastern,Epilesy,1,Mechi,Hill,Eastern
2066/67,2009/10,Panchthar,Mechi,Hill,Eastern,Mental retardation,7,Mechi,Hill,Eastern
2066/67,2009/10,Panchthar,Mechi,Hill,Eastern,Psychosis,8,Mechi,Hill,Eastern
2067/68,2010/11,Panchthar,Mechi,Hill,Eastern,Alcoholism,7,Mechi,Hill,Eastern
2067/68,2010/11,Panchthar,Mechi,Hill,Eastern,Anxiety (Neurosis,15,Mechi,Hill,Eastern
2067/68,2010/11,Panchthar,Mechi,Hill,Eastern,"Conversive disorder
(Hysteria)",10,Mechi,Hill,Eastern
2067/68,2010/11,Panchthar,Mechi,Hill,Eastern,Depression,42,Mechi,Hill,Eastern
2067/68,2010/11,Panchthar,Mechi,Hill,Eastern,Epilesy,3,Mechi,Hill,Eastern
2067/68,2010/11,Panchthar,Mechi,Hill,Eastern,Mental retardation,4,Mechi,Hill,Eastern
2067/68,2010/11,Panchthar,Mechi,Hill,Eastern,Psychosis,24,Mechi,Hill,Eastern
2068/69,2011/12,Panchthar,Mechi,Hill,Eastern,Alcoholism,43,Mechi,Hill,Eastern
2068/69,2011/12,Panchthar,Mechi,Hill,Eastern,Anxiety (Neurosis,27,Mechi,Hill,Eastern
2068/69,2011/12,Panchthar,Mechi,Hill,Eastern,"Conversive disorder
(Hysteria)",2,Mechi,Hill,Eastern
2068/69,2011/12,Panchthar,Mechi,Hill,Eastern,Depression,29,Mechi,Hill,Eastern
2068/69,2011/12,Panchthar,Mechi,Hill,Eastern,Epilesy,13,Mechi,Hill,Eastern
