Year BS,Year AD,District,zone,belt,region,Age group,Contraceptive,Number of people,Zone,Belt,Region
2068/69,2011/12,Surkhet,Bheri,Hill,Mid-Western,>20 years,Depo,4039,Bheri,Hill,Mid-Western
2068/69,2011/12,Surkhet,Bheri,Hill,Mid-Western,<20 Years,IUD,55,Bheri,Hill,Mid-Western
2068/69,2011/12,Surkhet,Bheri,Hill,Mid-Western,>20 years,IUD,489,Bheri,Hill,Mid-Western
2068/69,2011/12,Surkhet,Bheri,Hill,Mid-Western,<20 Years,Implant,30,Bheri,Hill,Mid-Western
2068/69,2011/12,Surkhet,Bheri,Hill,Mid-Western,>20 years,Implant,518,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,,Condom,3224,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,<20 Years,Pills,265,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,>20 years,Pills,2240,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,<20 Years,Depo,307,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,>20 years,Depo,3298,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,<20 Years,IUD,0,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,>20 years,IUD,119,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,<20 Years,Implant,3,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,>20 years,Implant,594,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,,Condom,670,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,<20 Years,Pills,261,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,>20 years,Pills,1219,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,<20 Years,Depo,530,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,>20 years,Depo,2994,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,<20 Years,IUD,85,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,>20 years,IUD,431,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,<20 Years,Implant,91,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,>20 years,Implant,181,Bheri,Hill,Mid-Western
2068/69,2011/12,Dolpa,Karnali,Mountain,Mid-Western,,Condom,840,Karnali,Mountain,Mid-Western
2068/69,2011/12,Dolpa,Karnali,Mountain,Mid-Western,<20 Years,Pills,16,Karnali,Mountain,Mid-Western
2068/69,2011/12,Dolpa,Karnali,Mountain,Mid-Western,>20 years,Pills,334,Karnali,Mountain,Mid-Western
2068/69,2011/12,Dolpa,Karnali,Mountain,Mid-Western,<20 Years,Depo,36,Karnali,Mountain,Mid-Western
2068/69,2011/12,Dolpa,Karnali,Mountain,Mid-Western,>20 years,Depo,657,Karnali,Mountain,Mid-Western
2068/69,2011/12,Dolpa,Karnali,Mountain,Mid-Western,<20 Years,IUD,1,Karnali,Mountain,Mid-Western
2068/69,2011/12,Dolpa,Karnali,Mountain,Mid-Western,>20 years,IUD,36,Karnali,Mountain,Mid-Western
2068/69,2011/12,Dolpa,Karnali,Mountain,Mid-Western,<20 Years,Implant,0,Karnali,Mountain,Mid-Western
2068/69,2011/12,Dolpa,Karnali,Mountain,Mid-Western,>20 years,Implant,0,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,,Condom,1478,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,<20 Years,Pills,82,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,>20 years,Pills,530,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,<20 Years,Depo,206,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,>20 years,Depo,932,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,<20 Years,IUD,1,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,>20 years,IUD,111,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,<20 Years,Implant,10,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,>20 years,Implant,192,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,,Condom,1391,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,<20 Years,Pills,30,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,>20 years,Pills,431,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,<20 Years,Depo,41,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,>20 years,Depo,1099,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,<20 Years,IUD,0,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,>20 years,IUD,54,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,<20 Years,Implant,4,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,>20 years,Implant,229,Karnali,Mountain,Mid-Western
2068/69,2011/12,Mugu,Karnali,Mountain,Mid-Western,,Condom,382,Karnali,Mountain,Mid-Western
2068/69,2011/12,Mugu,Karnali,Mountain,Mid-Western,<20 Years,Pills,21,Karnali,Mountain,Mid-Western
2068/69,2011/12,Mugu,Karnali,Mountain,Mid-Western,>20 years,Pills,202,Karnali,Mountain,Mid-Western
2068/69,2011/12,Mugu,Karnali,Mountain,Mid-Western,<20 Years,Depo,64,Karnali,Mountain,Mid-Western
2068/69,2011/12,Mugu,Karnali,Mountain,Mid-Western,>20 years,Depo,516,Karnali,Mountain,Mid-Western
2068/69,2011/12,Mugu,Karnali,Mountain,Mid-Western,<20 Years,IUD,3,Karnali,Mountain,Mid-Western
2068/69,2011/12,Mugu,Karnali,Mountain,Mid-Western,>20 years,IUD,44,Karnali,Mountain,Mid-Western
2068/69,2011/12,Mugu,Karnali,Mountain,Mid-Western,<20 Years,Implant,0,Karnali,Mountain,Mid-Western
2068/69,2011/12,Mugu,Karnali,Mountain,Mid-Western,>20 years,Implant,40,Karnali,Mountain,Mid-Western
2068/69,2011/12,Humla,Karnali,Mountain,Mid-Western,,Condom,275,Karnali,Mountain,Mid-Western
2068/69,2011/12,Humla,Karnali,Mountain,Mid-Western,<20 Years,Pills,118,Karnali,Mountain,Mid-Western
2068/69,2011/12,Humla,Karnali,Mountain,Mid-Western,>20 years,Pills,508,Karnali,Mountain,Mid-Western
2068/69,2011/12,Humla,Karnali,Mountain,Mid-Western,<20 Years,Depo,122,Karnali,Mountain,Mid-Western
2068/69,2011/12,Humla,Karnali,Mountain,Mid-Western,>20 years,Depo,937,Karnali,Mountain,Mid-Western
2068/69,2011/12,Humla,Karnali,Mountain,Mid-Western,<20 Years,IUD,0,Karnali,Mountain,Mid-Western
2068/69,2011/12,Humla,Karnali,Mountain,Mid-Western,>20 years,IUD,19,Karnali,Mountain,Mid-Western
2068/69,2011/12,Humla,Karnali,Mountain,Mid-Western,<20 Years,Implant,3,Karnali,Mountain,Mid-Western
2068/69,2011/12,Humla,Karnali,Mountain,Mid-Western,>20 years,Implant,204,Karnali,Mountain,Mid-Western
2068/69,2011/12,Bajura,Seti,Mountain,Far-Western,,Condom,1304,Seti,Mountain,Far-Western
2068/69,2011/12,Bajura,Seti,Mountain,Far-Western,<20 Years,Pills,32,Seti,Mountain,Far-Western
2068/69,2011/12,Bajura,Seti,Mountain,Far-Western,>20 years,Pills,593,Seti,Mountain,Far-Western
2068/69,2011/12,Bajura,Seti,Mountain,Far-Western,<20 Years,Depo,67,Seti,Mountain,Far-Western
2068/69,2011/12,Bajura,Seti,Mountain,Far-Western,>20 years,Depo,1321,Seti,Mountain,Far-Western
2068/69,2011/12,Bajura,Seti,Mountain,Far-Western,<20 Years,IUD,1,Seti,Mountain,Far-Western
2068/69,2011/12,Bajura,Seti,Mountain,Far-Western,>20 years,IUD,36,Seti,Mountain,Far-Western
2068/69,2011/12,Bajura,Seti,Mountain,Far-Western,<20 Years,Implant,2,Seti,Mountain,Far-Western
2068/69,2011/12,Bajura,Seti,Mountain,Far-Western,>20 years,Implant,296,Seti,Mountain,Far-Western
2068/69,2011/12,Bajhang,Seti,Mountain,Far-Western,,Condom,1874,Seti,Mountain,Far-Western
2068/69,2011/12,Bajhang,Seti,Mountain,Far-Western,<20 Years,Pills,40,Seti,Mountain,Far-Western
2068/69,2011/12,Bajhang,Seti,Mountain,Far-Western,>20 years,Pills,392,Seti,Mountain,Far-Western
2068/69,2011/12,Bajhang,Seti,Mountain,Far-Western,<20 Years,Depo,60,Seti,Mountain,Far-Western
2068/69,2011/12,Bajhang,Seti,Mountain,Far-Western,>20 years,Depo,1469,Seti,Mountain,Far-Western
2068/69,2011/12,Bajhang,Seti,Mountain,Far-Western,<20 Years,IUD,0,Seti,Mountain,Far-Western
2068/69,2011/12,Bajhang,Seti,Mountain,Far-Western,>20 years,IUD,35,Seti,Mountain,Far-Western
2068/69,2011/12,Bajhang,Seti,Mountain,Far-Western,<20 Years,Implant,6,Seti,Mountain,Far-Western
2068/69,2011/12,Bajhang,Seti,Mountain,Far-Western,>20 years,Implant,221,Seti,Mountain,Far-Western
2068/69,2011/12,Achham,Seti,Hill,Far-Western,,Condom,2842,Seti,Hill,Far-Western
2068/69,2011/12,Achham,Seti,Hill,Far-Western,<20 Years,Pills,68,Seti,Hill,Far-Western
2068/69,2011/12,Achham,Seti,Hill,Far-Western,>20 years,Pills,1088,Seti,Hill,Far-Western
2068/69,2011/12,Achham,Seti,Hill,Far-Western,<20 Years,Depo,69,Seti,Hill,Far-Western
2068/69,2011/12,Achham,Seti,Hill,Far-Western,>20 years,Depo,2507,Seti,Hill,Far-Western
2068/69,2011/12,Achham,Seti,Hill,Far-Western,<20 Years,IUD,0,Seti,Hill,Far-Western
2068/69,2011/12,Achham,Seti,Hill,Far-Western,>20 years,IUD,107,Seti,Hill,Far-Western
2068/69,2011/12,Achham,Seti,Hill,Far-Western,<20 Years,Implant,1,Seti,Hill,Far-Western
2068/69,2011/12,Achham,Seti,Hill,Far-Western,>20 years,Implant,174,Seti,Hill,Far-Western
2068/69,2011/12,Doti,Seti,Hill,Far-Western,,Condom,2982,Seti,Hill,Far-Western
2068/69,2011/12,Doti,Seti,Hill,Far-Western,<20 Years,Pills,27,Seti,Hill,Far-Western
2068/69,2011/12,Doti,Seti,Hill,Far-Western,>20 years,Pills,1477,Seti,Hill,Far-Western
2068/69,2011/12,Doti,Seti,Hill,Far-Western,<20 Years,Depo,45,Seti,Hill,Far-Western
2068/69,2011/12,Doti,Seti,Hill,Far-Western,>20 years,Depo,2420,Seti,Hill,Far-Western
2068/69,2011/12,Doti,Seti,Hill,Far-Western,<20 Years,IUD,2,Seti,Hill,Far-Western
2068/69,2011/12,Doti,Seti,Hill,Far-Western,>20 years,IUD,91,Seti,Hill,Far-Western
2068/69,2011/12,Doti,Seti,Hill,Far-Western,<20 Years,Implant,0,Seti,Hill,Far-Western
2068/69,2011/12,Doti,Seti,Hill,Far-Western,>20 years,Implant,185,Seti,Hill,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,,Condom,7606,Seti,Terai,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,<20 Years,Pills,126,Seti,Terai,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,>20 years,Pills,2433,Seti,Terai,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,<20 Years,Depo,448,Seti,Terai,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,>20 years,Depo,6638,Seti,Terai,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,<20 Years,IUD,60,Seti,Terai,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,>20 years,IUD,538,Seti,Terai,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,<20 Years,Implant,17,Seti,Terai,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,>20 years,Implant,750,Seti,Terai,Far-Western
2068/69,2011/12,Kanchanpur,Mahakali,Terai,Far-Western,,Condom,5361,Mahakali,Terai,Far-Western
2068/69,2011/12,Kanchanpur,Mahakali,Terai,Far-Western,<20 Years,Pills,287,Mahakali,Terai,Far-Western
2068/69,2011/12,Kanchanpur,Mahakali,Terai,Far-Western,>20 years,Pills,1451,Mahakali,Terai,Far-Western
2068/69,2011/12,Kanchanpur,Mahakali,Terai,Far-Western,<20 Years,Depo,370,Mahakali,Terai,Far-Western
2068/69,2011/12,Kanchanpur,Mahakali,Terai,Far-Western,>20 years,Depo,3841,Mahakali,Terai,Far-Western
2068/69,2011/12,Kanchanpur,Mahakali,Terai,Far-Western,<20 Years,IUD,107,Mahakali,Terai,Far-Western
2068/69,2011/12,Kanchanpur,Mahakali,Terai,Far-Western,>20 years,IUD,1149,Mahakali,Terai,Far-Western
2068/69,2011/12,Kanchanpur,Mahakali,Terai,Far-Western,<20 Years,Implant,10,Mahakali,Terai,Far-Western
2068/69,2011/12,Kanchanpur,Mahakali,Terai,Far-Western,>20 years,Implant,548,Mahakali,Terai,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,,Condom,1294,Mahakali,Hill,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,<20 Years,Pills,67,Mahakali,Hill,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,>20 years,Pills,753,Mahakali,Hill,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,<20 Years,Depo,42,Mahakali,Hill,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,>20 years,Depo,1846,Mahakali,Hill,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,<20 Years,IUD,83,Mahakali,Hill,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,>20 years,IUD,33,Mahakali,Hill,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,<20 Years,Implant,1,Mahakali,Hill,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,>20 years,Implant,166,Mahakali,Hill,Far-Western
2068/69,2011/12,Baitadi,Mahakali,Hill,Far-Western,,Condom,6070,Mahakali,Hill,Far-Western
2068/69,2011/12,Baitadi,Mahakali,Hill,Far-Western,<20 Years,Pills,70,Mahakali,Hill,Far-Western
2068/69,2011/12,Baitadi,Mahakali,Hill,Far-Western,>20 years,Pills,4227,Mahakali,Hill,Far-Western
2068/69,2011/12,Baitadi,Mahakali,Hill,Far-Western,<20 Years,Depo,48,Mahakali,Hill,Far-Western
2068/69,2011/12,Baitadi,Mahakali,Hill,Far-Western,>20 years,Depo,5590,Mahakali,Hill,Far-Western
2068/69,2011/12,Baitadi,Mahakali,Hill,Far-Western,<20 Years,IUD,5,Mahakali,Hill,Far-Western
2068/69,2011/12,Baitadi,Mahakali,Hill,Far-Western,>20 years,IUD,305,Mahakali,Hill,Far-Western
2068/69,2011/12,Baitadi,Mahakali,Hill,Far-Western,<20 Years,Implant,1,Mahakali,Hill,Far-Western
2068/69,2011/12,Baitadi,Mahakali,Hill,Far-Western,>20 years,Implant,799,Mahakali,Hill,Far-Western
2068/69,2011/12,Darchaula,Mahakali,Mountain,Far-Western,,Condom,1018,Mahakali,Mountain,Far-Western
2068/69,2011/12,Darchaula,Mahakali,Mountain,Far-Western,<20 Years,Pills,31,Mahakali,Mountain,Far-Western
2068/69,2011/12,Darchaula,Mahakali,Mountain,Far-Western,>20 years,Pills,983,Mahakali,Mountain,Far-Western
2068/69,2011/12,Darchaula,Mahakali,Mountain,Far-Western,<20 Years,Depo,36,Mahakali,Mountain,Far-Western
2068/69,2011/12,Darchaula,Mahakali,Mountain,Far-Western,>20 years,Depo,1472,Mahakali,Mountain,Far-Western
2068/69,2011/12,Darchaula,Mahakali,Mountain,Far-Western,<20 Years,IUD,0,Mahakali,Mountain,Far-Western
2068/69,2011/12,Darchaula,Mahakali,Mountain,Far-Western,>20 years,IUD,122,Mahakali,Mountain,Far-Western
2068/69,2011/12,Darchaula,Mahakali,Mountain,Far-Western,<20 Years,Implant,0,Mahakali,Mountain,Far-Western
2068/69,2011/12,Darchaula,Mahakali,Mountain,Far-Western,>20 years,Implant,242,Mahakali,Mountain,Far-Western
2069/70,2012/13,Taplejung,Mechi,Mountain,Eastern,,Condom,738,Mechi,Mountain,Eastern
2069/70,2012/13,Taplejung,Mechi,Mountain,Eastern,<20 Years,Pills,93,Mechi,Mountain,Eastern
2069/70,2012/13,Taplejung,Mechi,Mountain,Eastern,>20 years,Pills,589,Mechi,Mountain,Eastern
2069/70,2012/13,Taplejung,Mechi,Mountain,Eastern,<20 Years,Depo,152,Mechi,Mountain,Eastern
2069/70,2012/13,Taplejung,Mechi,Mountain,Eastern,>20 years,Depo,1470,Mechi,Mountain,Eastern
2069/70,2012/13,Taplejung,Mechi,Mountain,Eastern,<20 Years,IUD,13,Mechi,Mountain,Eastern
2069/70,2012/13,Taplejung,Mechi,Mountain,Eastern,>20 years,IUD,110,Mechi,Mountain,Eastern
2069/70,2012/13,Taplejung,Mechi,Mountain,Eastern,<20 Years,Implant,0,Mechi,Mountain,Eastern
2069/70,2012/13,Taplejung,Mechi,Mountain,Eastern,>20 years,Implant,19,Mechi,Mountain,Eastern
2069/70,2012/13,Panchthar,Mechi,Hill,Eastern,,Condom,1703,Mechi,Hill,Eastern
2069/70,2012/13,Panchthar,Mechi,Hill,Eastern,<20 Years,Pills,67,Mechi,Hill,Eastern
2069/70,2012/13,Panchthar,Mechi,Hill,Eastern,>20 years,Pills,765,Mechi,Hill,Eastern
2069/70,2012/13,Panchthar,Mechi,Hill,Eastern,<20 Years,Depo,189,Mechi,Hill,Eastern
2069/70,2012/13,Panchthar,Mechi,Hill,Eastern,>20 years,Depo,2040,Mechi,Hill,Eastern
2069/70,2012/13,Panchthar,Mechi,Hill,Eastern,<20 Years,IUD,0,Mechi,Hill,Eastern
2069/70,2012/13,Panchthar,Mechi,Hill,Eastern,>20 years,IUD,28,Mechi,Hill,Eastern
2069/70,2012/13,Panchthar,Mechi,Hill,Eastern,<20 Years,Implant,2,Mechi,Hill,Eastern
2069/70,2012/13,Panchthar,Mechi,Hill,Eastern,>20 years,Implant,191,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,,Condom,1804,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,<20 Years,Pills,127,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,>20 years,Pills,1333,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,<20 Years,Depo,296,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,>20 years,Depo,2524,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,<20 Years,IUD,3,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,>20 years,IUD,325,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,<20 Years,Implant,7,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,>20 years,Implant,477,Mechi,Hill,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,,Condom,5262,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,<20 Years,Pills,340,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,>20 years,Pills,3169,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,<20 Years,Depo,703,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,>20 years,Depo,6810,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,<20 Years,IUD,17,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,>20 years,IUD,464,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,<20 Years,Implant,53,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,>20 years,Implant,1667,Mechi,Terai,Eastern
2069/70,2012/13,Morang,Kosi,Terai,Eastern,,Condom,4145,Kosi,Terai,Eastern
2069/70,2012/13,Morang,Kosi,Terai,Eastern,<20 Years,Pills,1715,Kosi,Terai,Eastern
2069/70,2012/13,Morang,Kosi,Terai,Eastern,>20 years,Pills,2979,Kosi,Terai,Eastern
2069/70,2012/13,Morang,Kosi,Terai,Eastern,<20 Years,Depo,613,Kosi,Terai,Eastern
2069/70,2012/13,Morang,Kosi,Terai,Eastern,>20 years,Depo,6575,Kosi,Terai,Eastern
2069/70,2012/13,Morang,Kosi,Terai,Eastern,<20 Years,IUD,228,Kosi,Terai,Eastern
2069/70,2012/13,Morang,Kosi,Terai,Eastern,>20 years,IUD,1415,Kosi,Terai,Eastern
2069/70,2012/13,Morang,Kosi,Terai,Eastern,<20 Years,Implant,32,Kosi,Terai,Eastern
2069/70,2012/13,Morang,Kosi,Terai,Eastern,>20 years,Implant,787,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,,Condom,3757,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,<20 Years,Pills,270,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,>20 years,Pills,1046,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,<20 Years,Depo,526,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,>20 years,Depo,4287,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,<20 Years,IUD,10,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,>20 years,IUD,812,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,<20 Years,Implant,13,Kosi,Terai,Eastern
2069/70,2012/13,Sunsari,Kosi,Terai,Eastern,>20 years,Implant,1254,Kosi,Terai,Eastern
2069/70,2012/13,Dhankuta,Kosi,Hill,Eastern,,Condom,1489,Kosi,Hill,Eastern
2069/70,2012/13,Dhankuta,Kosi,Hill,Eastern,<20 Years,Pills,201,Kosi,Hill,Eastern
2069/70,2012/13,Dhankuta,Kosi,Hill,Eastern,>20 years,Pills,1628,Kosi,Hill,Eastern
2069/70,2012/13,Dhankuta,Kosi,Hill,Eastern,<20 Years,Depo,154,Kosi,Hill,Eastern
2069/70,2012/13,Dhankuta,Kosi,Hill,Eastern,>20 years,Depo,2176,Kosi,Hill,Eastern
2069/70,2012/13,Dhankuta,Kosi,Hill,Eastern,<20 Years,IUD,7,Kosi,Hill,Eastern
2069/70,2012/13,Dhankuta,Kosi,Hill,Eastern,>20 years,IUD,144,Kosi,Hill,Eastern
2069/70,2012/13,Dhankuta,Kosi,Hill,Eastern,<20 Years,Implant,27,Kosi,Hill,Eastern
2069/70,2012/13,Dhankuta,Kosi,Hill,Eastern,>20 years,Implant,388,Kosi,Hill,Eastern
2069/70,2012/13,Terhathum,Kosi,Hill,Eastern,,Condom,1102,Kosi,Hill,Eastern
2069/70,2012/13,Terhathum,Kosi,Hill,Eastern,<20 Years,Pills,41,Kosi,Hill,Eastern
2069/70,2012/13,Terhathum,Kosi,Hill,Eastern,>20 years,Pills,408,Kosi,Hill,Eastern
2069/70,2012/13,Terhathum,Kosi,Hill,Eastern,<20 Years,Depo,97,Kosi,Hill,Eastern
2069/70,2012/13,Terhathum,Kosi,Hill,Eastern,>20 years,Depo,1091,Kosi,Hill,Eastern
2069/70,2012/13,Terhathum,Kosi,Hill,Eastern,<20 Years,IUD,0,Kosi,Hill,Eastern
2069/70,2012/13,Terhathum,Kosi,Hill,Eastern,>20 years,IUD,41,Kosi,Hill,Eastern
2069/70,2012/13,Terhathum,Kosi,Hill,Eastern,<20 Years,Implant,1,Kosi,Hill,Eastern
2069/70,2012/13,Terhathum,Kosi,Hill,Eastern,>20 years,Implant,46,Kosi,Hill,Eastern
2069/70,2012/13,Sankhuwasabha,Kosi,Mountain,Eastern,,Condom,1083,Kosi,Mountain,Eastern
2069/70,2012/13,Sankhuwasabha,Kosi,Mountain,Eastern,<20 Years,Pills,61,Kosi,Mountain,Eastern
2069/70,2012/13,Sankhuwasabha,Kosi,Mountain,Eastern,>20 years,Pills,633,Kosi,Mountain,Eastern
2069/70,2012/13,Sankhuwasabha,Kosi,Mountain,Eastern,<20 Years,Depo,239,Kosi,Mountain,Eastern
2069/70,2012/13,Sankhuwasabha,Kosi,Mountain,Eastern,>20 years,Depo,2228,Kosi,Mountain,Eastern
2069/70,2012/13,Sankhuwasabha,Kosi,Mountain,Eastern,<20 Years,IUD,0,Kosi,Mountain,Eastern
2069/70,2012/13,Sankhuwasabha,Kosi,Mountain,Eastern,>20 years,IUD,35,Kosi,Mountain,Eastern
2069/70,2012/13,Sankhuwasabha,Kosi,Mountain,Eastern,<20 Years,Implant,8,Kosi,Mountain,Eastern
2069/70,2012/13,Sankhuwasabha,Kosi,Mountain,Eastern,>20 years,Implant,177,Kosi,Mountain,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,,Condom,1113,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,<20 Years,Pills,94,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,>20 years,Pills,410,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,<20 Years,Depo,129,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,>20 years,Depo,1080,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,<20 Years,IUD,25,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,>20 years,IUD,9,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,<20 Years,Implant,1,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,>20 years,Implant,141,Kosi,Hill,Eastern
2069/70,2012/13,Solukhumbu,Sagarmatha,Mountain,Eastern,,Condom,938,Sagarmatha,Mountain,Eastern
2069/70,2012/13,Solukhumbu,Sagarmatha,Mountain,Eastern,<20 Years,Pills,55,Sagarmatha,Mountain,Eastern
