District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub- Indicator,Value
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/2013,Polio 3,,1434
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/2013,Measles 9-11 months,,1386
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/2013,Measles 12-23 months,,247
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/2013,Japnese Encephalitis,,0
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/2013,TT Pregnant Women,TT 1,1147
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/2013,TT Pregnant Women,TT 2,928
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/2013,TT Pregnant Women,TT 2+,179
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/2013,TT Total,TT 2+,2254
Bajura,Seti,Mountain,Far-Western,2069/70,2012/2013,BCG,,3477
Bajura,Seti,Mountain,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib1,,3477
Bajura,Seti,Mountain,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib2,,3408
Bajura,Seti,Mountain,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib3,,3381
Bajura,Seti,Mountain,Far-Western,2069/70,2012/2013,Polio 1,,3388
Bajura,Seti,Mountain,Far-Western,2069/70,2012/2013,Polio 2,,3506
Bajura,Seti,Mountain,Far-Western,2069/70,2012/2013,Polio 3,,3315
Bajura,Seti,Mountain,Far-Western,2069/70,2012/2013,Measles 9-11 months,,3375
Bajura,Seti,Mountain,Far-Western,2069/70,2012/2013,Measles 12-23 months,,162
Bajura,Seti,Mountain,Far-Western,2069/70,2012/2013,Japnese Encephalitis,,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 1,1150
Bajura,Seti,Mountain,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2,1185
Bajura,Seti,Mountain,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2+,1142
Bajura,Seti,Mountain,Far-Western,2069/70,2012/2013,TT Total,TT 2+,3477
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/2013,BCG,,5122
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib1,,4968
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib2,,4910
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib3,,4728
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/2013,Polio 1,,4956
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/2013,Polio 2,,4900
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/2013,Polio 3,,4727
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/2013,Measles 9-11 months,,4627
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/2013,Measles 12-23 months,,122
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/2013,Japnese Encephalitis,,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 1,3629
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2,2612
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2+,948
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/2013,TT Total,TT 2+,7189
Achham,Seti,Hill,Far-Western,2069/70,2012/2013,BCG,,7414
Achham,Seti,Hill,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib1,,7532
Achham,Seti,Hill,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib2,,7450
Achham,Seti,Hill,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib3,,7389
Achham,Seti,Hill,Far-Western,2069/70,2012/2013,Polio 1,,7493
Achham,Seti,Hill,Far-Western,2069/70,2012/2013,Polio 2,,7420
Achham,Seti,Hill,Far-Western,2069/70,2012/2013,Polio 3,,7396
Achham,Seti,Hill,Far-Western,2069/70,2012/2013,Measles 9-11 months,,7193
Achham,Seti,Hill,Far-Western,2069/70,2012/2013,Measles 12-23 months,,82
Achham,Seti,Hill,Far-Western,2069/70,2012/2013,Japnese Encephalitis,,0
Achham,Seti,Hill,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 1,1629
Achham,Seti,Hill,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2,1975
Achham,Seti,Hill,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2+,4458
Achham,Seti,Hill,Far-Western,2069/70,2012/2013,TT Total,TT 2+,8062
Doti,Seti,Hill,Far-Western,2069/70,2012/2013,BCG,,5753
Doti,Seti,Hill,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib1,,5739
Doti,Seti,Hill,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib2,,5474
Doti,Seti,Hill,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib3,,5185
Doti,Seti,Hill,Far-Western,2069/70,2012/2013,Polio 1,,5739
Doti,Seti,Hill,Far-Western,2069/70,2012/2013,Polio 2,,5474
Doti,Seti,Hill,Far-Western,2069/70,2012/2013,Polio 3,,5185
Doti,Seti,Hill,Far-Western,2069/70,2012/2013,Measles 9-11 months,,5077
Doti,Seti,Hill,Far-Western,2069/70,2012/2013,Measles 12-23 months,,291
Doti,Seti,Hill,Far-Western,2069/70,2012/2013,Japnese Encephalitis,,0
Doti,Seti,Hill,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 1,1858
Doti,Seti,Hill,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2,1591
Doti,Seti,Hill,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2+,2476
Doti,Seti,Hill,Far-Western,2069/70,2012/2013,TT Total,TT 2+,5925
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,BCG,,15683
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib1,,15064
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib2,,15187
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib3,,15312
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Polio 1,,15074
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Polio 2,,15190
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Polio 3,,15312
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Measles 9-11 months,,14921
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Measles 12-23 months,,263
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Japnese Encephalitis,,12670
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 1,6862
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2,6271
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2+,6150
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,TT Total,TT 2+,19283
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,BCG,,9387
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib1,,9334
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib2,,9263
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib3,,9484
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Polio 1,,9336
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Polio 2,,9261
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Polio 3,,9484
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Measles 9-11 months,,9116
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Measles 12-23 months,,256
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Japnese Encephalitis,,8083
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 1,4225
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2,3338
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2+,3935
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,TT Total,TT 2+,11498
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,BCG,,3163
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib1,,3243
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib2,,3162
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib3,,3109
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Polio 1,,3208
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Polio 2,,3141
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Polio 3,,3078
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Measles 9-11 months,,3074
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Measles 12-23 months,,51
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Japnese Encephalitis,,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 1,1214
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2,902
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2+,1242
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,TT Total,TT 2+,3358
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,BCG,,5940
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib1,,5954
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib2,,6056
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib3,,5962
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Polio 1,,5965
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Polio 2,,6072
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Polio 3,,5973
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Measles 9-11 months,,6038
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Measles 12-23 months,,196
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Japnese Encephalitis,,0
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 1,1633
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2,1920
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2+,3326
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,TT Total,TT 2+,6879
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,BCG,,3263
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib1,,3174
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib2,,3153
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,DPT-Hep B-Hib3,,3099
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Polio 1,,3160
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Polio 2,,3140
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Polio 3,,3080
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Measles 9-11 months,,3199
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Measles 12-23 months,,29
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Japnese Encephalitis,,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 1,1693
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2,1379
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,TT Pregnant Women,TT 2+,1417
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,TT Total,TT 2+,4489
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,BCG,,2979
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,DPT-Hep B-Hib1,,2976
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,DPT-Hep B-Hib2,,2991
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,DPT-Hep B-Hib3,,2918
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Polio 1,,2977
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Polio 2,,2991
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Polio 3,,2919
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Measles 9-11 months,,2795
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Measles 12-23 months,,28
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Japnese Encephalitis,,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 1,1773
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2,1755
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2+,1048
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,TT Total,TT 2+,4576
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,BCG,,4258
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib1,,4376
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib2,,4262
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib3,,4400
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Polio 1,,4376
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Polio 2,,4262
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Polio 3,,4400
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Measles 9-11 months,,4307
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Measles 12-23 months,,25
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Japnese Encephalitis,,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 1,2210
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2,1947
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2+,2413
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,TT Total,TT 2+,6570
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,BCG,,5559
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib1,,5523
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib2,,5575
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib3,,5660
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Polio 1,,5523
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Polio 2,,5575
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Polio 3,,5660
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Measles 9-11 months,,5677
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Measles 12-23 months,,66
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Japnese Encephalitis,,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 1,2292
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2,2726
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2+,3657
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,TT Total,TT 2+,8675
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,BCG,,19961
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,DPT-Hep B-Hib1,,19328
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,DPT-Hep B-Hib2,,18754
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,DPT-Hep B-Hib3,,19009
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Polio 1,,19346
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Polio 2,,18751
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Polio 3,,19020
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Measles 9-11 months,,18110
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Measles 12-23 months,,613
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Japnese Encephalitis,,13265
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 1,13987
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2,14597
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2+,6659
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,TT Total,TT 2+,35243
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,BCG,,26503
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,DPT-Hep B-Hib1,,22770
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,DPT-Hep B-Hib2,,22552
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,DPT-Hep B-Hib3,,22601
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Polio 1,,22770
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Polio 2,,22552
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Polio 3,,22601
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Measles 9-11 months,,20898
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Measles 12-23 months,,204
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Japnese Encephalitis,,15597
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 1,4531
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2,6986
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2+,13767
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,TT Total,TT 2+,25284
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,BCG,,17308
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,DPT-Hep B-Hib1,,17403
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,DPT-Hep B-Hib2,,16860
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,DPT-Hep B-Hib3,,16755
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Polio 1,,17403
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Polio 2,,16860
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Polio 3,,16755
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Measles 9-11 months,,16265
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Measles 12-23 months,,142
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Japnese Encephalitis,,11097
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 1,7365
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2,6826
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2+,7625
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,TT Total,TT 2+,21816
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,BCG,,3520
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib1,,3522
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib2,,3483
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib3,,3512
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Polio 1,,3522
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Polio 2,,3483
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Polio 3,,3512
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Measles 9-11 months,,3439
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Measles 12-23 months,,10
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Japnese Encephalitis,,0
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 1,1283
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2,1394
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2+,1829
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,TT Total,TT 2+,4506
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,BCG,,2147
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib1,,2167
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib2,,2140
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib3,,2177
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Polio 1,,2167
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Polio 2,,2140
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Polio 3,,2177
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Measles 9-11 months,,2066
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Measles 12-23 months,,29
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Japnese Encephalitis,,0
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 1,916
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2,1354
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2+,891
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,TT Total,TT 2+,3161
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,BCG,,3441
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,DPT-Hep B-Hib1,,3581
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,DPT-Hep B-Hib2,,3403
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,DPT-Hep B-Hib3,,3425
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Polio 1,,3579
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Polio 2,,3403
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Polio 3,,3425
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Measles 9-11 months,,3360
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Measles 12-23 months,,115
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Japnese Encephalitis,,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 1,556
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2,879
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2+,2590
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,TT Total,TT 2+,4025
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,BCG,,3556
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib1,,3598
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib2,,3576
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib3,,3606
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Polio 1,,3598
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Polio 2,,3572
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Polio 3,,3598
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Measles 9-11 months,,3549
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Measles 12-23 months,,44
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Japnese Encephalitis,,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 1,1087
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2,1265
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2+,1783
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,TT Total,TT 2+,4135
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,BCG,,1936
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,DPT-Hep B-Hib1,,2001
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,DPT-Hep B-Hib2,,1963
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,DPT-Hep B-Hib3,,1937
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Polio 1,,2001
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Polio 2,,1963
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Polio 3,,1937
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Measles 9-11 months,,1905
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Measles 12-23 months,,29
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Japnese Encephalitis,,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 1,1046
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2,1292
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 2+,1011
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,TT Total,TT 2+,3349
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,BCG,,2848
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib1,,2778
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib2,,2736
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,DPT-Hep B-Hib3,,2793
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Polio 1,,2687
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Polio 2,,2713
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Polio 3,,2721
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Measles 9-11 months,,2700
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Measles 12-23 months,,38
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Japnese Encephalitis,,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,TT Pregnant Women,TT 1,1050
