District,zone,belt,region,Year BS,Year AD,Method,Contraceptives,Gender,Number of user,Zone,Belt,Region
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Pills,,8509,Kosi,Terai,Eastern
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Depo,,18693,Kosi,Terai,Eastern
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,IUD,,7662,Kosi,Terai,Eastern
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Norplant,,4320,Kosi,Terai,Eastern
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Permanent method,Strerilization,Male,5250,Kosi,Terai,Eastern
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Permanent method,Strerilization,Female,90572,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Condom,,3757,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Pills,,5196,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Depo,,12624,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,IUD,,2388,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Norplant,,2507,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Permanent method,Strerilization,Male,3218,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Permanent method,Strerilization,Female,40420,Kosi,Terai,Eastern
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Condom,,1489,Kosi,Hill,Eastern
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,,3574,Kosi,Hill,Eastern
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,,5755,Kosi,Hill,Eastern
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,,661,Kosi,Hill,Eastern
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Norplant,,1275,Kosi,Hill,Eastern
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Permanent method,Strerilization,Male,1933,Kosi,Hill,Eastern
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Permanent method,Strerilization,Female,1743,Kosi,Hill,Eastern
Terhathum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Condom,,1102,Kosi,Hill,Eastern
Terhathum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,,677,Kosi,Hill,Eastern
Terhathum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,,2092,Kosi,Hill,Eastern
Terhathum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,,369,Kosi,Hill,Eastern
Terhathum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Norplant,,495,Kosi,Hill,Eastern
Terhathum,Kosi,Hill,Eastern,2069/70,2012/13,Permanent method,Strerilization,Male,1776,Kosi,Hill,Eastern
Terhathum,Kosi,Hill,Eastern,2069/70,2012/13,Permanent method,Strerilization,Female,142,Kosi,Hill,Eastern
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Condom,,1083,Kosi,Mountain,Eastern
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Pills,,609,Kosi,Mountain,Eastern
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Depo,,3238,Kosi,Mountain,Eastern
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,IUD,,705,Kosi,Mountain,Eastern
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Norplant,,1074,Kosi,Mountain,Eastern
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Permanent method,Strerilization,Male,2794,Kosi,Mountain,Eastern
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Permanent method,Strerilization,Female,53,Kosi,Mountain,Eastern
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Condom,,1113,Kosi,Hill,Eastern
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,,1561,Kosi,Hill,Eastern
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,,4158,Kosi,Hill,Eastern
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,,309,Kosi,Hill,Eastern
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Norplant,,599,Kosi,Hill,Eastern
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Permanent method,Strerilization,Male,2664,Kosi,Hill,Eastern
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Permanent method,Strerilization,Female,133,Kosi,Hill,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Condom,,938,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Pills,,1240,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Depo,,5635,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,IUD,,99,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Norplant,,649,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Permanent method,Strerilization,Male,841,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Permanent method,Strerilization,Female,176,Sagarmatha,Mountain,Eastern
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Condom,,795,Sagarmatha,Hill,Eastern
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,,1710,Sagarmatha,Hill,Eastern
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,,4849,Sagarmatha,Hill,Eastern
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,,638,Sagarmatha,Hill,Eastern
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Norplant,,1171,Sagarmatha,Hill,Eastern
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Permanent method,Strerilization,Male,2466,Sagarmatha,Hill,Eastern
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Permanent method,Strerilization,Female,314,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Condom,,1086,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,,3266,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,,7168,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,,559,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Norplant,,257,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Permanent method,Strerilization,Male,2601,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Permanent method,Strerilization,Female,211,Sagarmatha,Hill,Eastern
Udayapur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Condom,,965,Sagarmatha,Hill,Eastern
Udayapur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,,1703,Sagarmatha,Hill,Eastern
Udayapur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,,5847,Sagarmatha,Hill,Eastern
Udayapur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,,773,Sagarmatha,Hill,Eastern
Udayapur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Norplant,,373,Sagarmatha,Hill,Eastern
Udayapur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Permanent method,Strerilization,Male,4263,Sagarmatha,Hill,Eastern
Udayapur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Permanent method,Strerilization,Female,4271,Sagarmatha,Hill,Eastern
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Temporary Methods,Condom,,4535,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Temporary Methods,Pills,,6320,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Temporary Methods,Depo,,12901,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Temporary Methods,IUD,,714,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Temporary Methods,Norplant,,333,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Permanent method,Strerilization,Male,595,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Permanent method,Strerilization,Female,57492,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Temporary Methods,Condom,,3924,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Temporary Methods,Pills,,3079,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Temporary Methods,Depo,,9184,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Temporary Methods,IUD,,2021,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Temporary Methods,Norplant,,1600,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Permanent method,Strerilization,Male,1166,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Permanent method,Strerilization,Female,56726,Sagarmatha,Terai,Eastern
Dhanusa,Janakpur,Terai,Central,2069/70,2012/13,Temporary Methods,Condom,,3841,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2069/70,2012/13,Temporary Methods,Pills,,2283,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2069/70,2012/13,Temporary Methods,Depo,,6827,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2069/70,2012/13,Temporary Methods,IUD,,373,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2069/70,2012/13,Temporary Methods,Norplant,,276,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2069/70,2012/13,Permanent method,Strerilization,Male,1672,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2069/70,2012/13,Permanent method,Strerilization,Female,78437,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Temporary Methods,Condom,,5011,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Temporary Methods,Pills,,3028,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Temporary Methods,Depo,,8884,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Temporary Methods,IUD,,1158,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Temporary Methods,Norplant,,565,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Permanent method,Strerilization,Male,475,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Permanent method,Strerilization,Female,54009,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Temporary Methods,Condom,,2142,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Temporary Methods,Pills,,3880,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Temporary Methods,Depo,,6216,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Temporary Methods,IUD,,2695,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Temporary Methods,Norplant,,2725,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Permanent method,Strerilization,Male,2664,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Permanent method,Strerilization,Female,65523,Janakpur,Terai,Central
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Temporary Methods,Condom,,1595,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Temporary Methods,Pills,,1966,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Temporary Methods,Depo,,4444,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Temporary Methods,IUD,,743,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Temporary Methods,Norplant,,1375,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Male,4380,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Female,4865,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Temporary Methods,Condom,,982,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Temporary Methods,Pills,,585,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Temporary Methods,Depo,,4447,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Temporary Methods,IUD,,1244,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Temporary Methods,Norplant,,1361,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Male,3414,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Female,191,Janakpur,Hill,Central
Dolakha,Janakpur,Mountain,Central,2069/70,2012/13,Temporary Methods,Condom,,1091,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2069/70,2012/13,Temporary Methods,Pills,,1491,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2069/70,2012/13,Temporary Methods,Depo,,3947,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2069/70,2012/13,Temporary Methods,IUD,,427,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2069/70,2012/13,Temporary Methods,Norplant,,972,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2069/70,2012/13,Permanent method,Strerilization,Male,4692,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2069/70,2012/13,Permanent method,Strerilization,Female,3121,Janakpur,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2069/70,2012/13,Temporary Methods,Condom,,1284,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2069/70,2012/13,Temporary Methods,Pills,,1889,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2069/70,2012/13,Temporary Methods,Depo,,8699,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2069/70,2012/13,Temporary Methods,IUD,,1114,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2069/70,2012/13,Temporary Methods,Norplant,,1123,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2069/70,2012/13,Permanent method,Strerilization,Male,7565,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2069/70,2012/13,Permanent method,Strerilization,Female,2049,Bagmati,Mountain,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Condom,,2552,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Pills,,1993,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Depo,,9194,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,IUD,,4344,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Norplant,,8753,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Male,8873,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Female,9496,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Condom,,3074,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Pills,,4171,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Depo,,16319,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,IUD,,2525,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Norplant,,3006,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Male,19369,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Female,9578,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Condom,,1496,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Pills,,1152,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Depo,,6229,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,IUD,,1867,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Norplant,,2226,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Male,3727,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Female,8271,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Condom,,3797,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Pills,,7538,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Depo,,23714,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,IUD,,15045,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Norplant,,10149,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Male,19405,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Female,31857,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Condom,,1329,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Pills,,1137,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Depo,,5172,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,IUD,,902,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Norplant,,1079,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Male,7536,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Female,7218,Bagmati,Hill,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Temporary Methods,Condom,,792,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Temporary Methods,Pills,,233,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Temporary Methods,Depo,,951,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Temporary Methods,IUD,,52,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Temporary Methods,Norplant,,404,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Permanent method,Strerilization,Male,1889,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Permanent method,Strerilization,Female,677,Bagmati,Mountain,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Condom,,5562,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Pills,,3175,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Depo,,10684,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,IUD,,2940,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Temporary Methods,Norplant,,3668,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Male,9545,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Female,1624,Bagmati,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Temporary Methods,Condom,,3015,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Temporary Methods,Pills,,2105,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Temporary Methods,Depo,,10144,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Temporary Methods,IUD,,840,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Temporary Methods,Norplant,,7074,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Male,28907,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Permanent method,Strerilization,Female,3835,Narayani,Hill,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,Condom,,5937,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,Pills,,1751,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,Depo,,3455,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,IUD,,1043,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,Norplant,,357,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Permanent method,Strerilization,Male,756,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Permanent method,Strerilization,Female,60798,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,Condom,,4305,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,Pills,,2028,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,Depo,,8139,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,IUD,,1896,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,Norplant,,1188,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Permanent method,Strerilization,Male,2025,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Permanent method,Strerilization,Female,40356,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,Condom,,2651,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,Pills,,6572,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,Depo,,6677,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,IUD,,1139,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,Norplant,,1451,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Permanent method,Strerilization,Male,3002,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Permanent method,Strerilization,Female,73339,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Temporary Methods,Condom,,5222,Narayani,Terai,Central
