District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Value
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,CDD Incidence  per 1000,,427.63
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,84.84
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.17
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,% Treated With,ORS,98.88
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,% Treated With,IV Fluid,1.12
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0.02
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,% of CDD Cases at,HF,14.49
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,20.87
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,% of CDD Cases at,FCHV,64.64
Syangja,Gandaki,Hill,Western,2070/71,2013/14,CDD Incidence  per 1000,,622.91
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,86.25
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.05
Syangja,Gandaki,Hill,Western,2070/71,2013/14,% Treated With,ORS,99.34
Syangja,Gandaki,Hill,Western,2070/71,2013/14,% Treated With,IV Fluid,0.66
Syangja,Gandaki,Hill,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Syangja,Gandaki,Hill,Western,2070/71,2013/14,% of CDD Cases at,HF,14.64
Syangja,Gandaki,Hill,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,16.78
Syangja,Gandaki,Hill,Western,2070/71,2013/14,% of CDD Cases at,FCHV,68.58
Kaski,Gandaki,Hill,Western,2070/71,2013/14,CDD Incidence  per 1000,,406.79
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,89.3
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.02
Kaski,Gandaki,Hill,Western,2070/71,2013/14,% Treated With,ORS,98.61
Kaski,Gandaki,Hill,Western,2070/71,2013/14,% Treated With,IV Fluid,1.39
Kaski,Gandaki,Hill,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Kaski,Gandaki,Hill,Western,2070/71,2013/14,% of CDD Cases at,HF,11.17
Kaski,Gandaki,Hill,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,8.43
Kaski,Gandaki,Hill,Western,2070/71,2013/14,% of CDD Cases at,FCHV,80.4
Manang,Gandaki,Mountain,Western,2070/71,2013/14,CDD Incidence  per 1000,,1016.57
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,79.08
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,% Treated With,ORS,100
Manang,Gandaki,Mountain,Western,2070/71,2013/14,% Treated With,IV Fluid,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,% of CDD Cases at,HF,24.46
Manang,Gandaki,Mountain,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,10.05
Manang,Gandaki,Mountain,Western,2070/71,2013/14,% of CDD Cases at,FCHV,65.49
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,CDD Incidence  per 1000,,652.48
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,61.41
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,% Treated With,ORS,99.44
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,% Treated With,IV Fluid,0.56
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,% of CDD Cases at,HF,57.43
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,4.89
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,% of CDD Cases at,FCHV,37.68
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,CDD Incidence  per 1000,,819.01
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,69.49
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.17
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,% Treated With,ORS,94.24
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,% Treated With,IV Fluid,5.76
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,% of CDD Cases at,HF,25.12
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,15.93
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,% of CDD Cases at,FCHV,58.95
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,CDD Incidence  per 1000,,685.01
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,83.3
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.01
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,% Treated With,ORS,99.21
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,% Treated With,IV Fluid,0.79
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,% of CDD Cases at,HF,13.42
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,17.05
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,% of CDD Cases at,FCHV,69.53
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,CDD Incidence  per 1000,,552.69
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,81.69
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.51
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,% Treated With,ORS,97.53
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,% Treated With,IV Fluid,2.47
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,% of CDD Cases at,HF,25.04
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,15.84
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,% of CDD Cases at,FCHV,59.12
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,CDD Incidence  per 1000,,489.01
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,67.78
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.2
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,% Treated With,ORS,94.51
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,% Treated With,IV Fluid,5.49
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,% of CDD Cases at,HF,23.38
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,17.34
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,% of CDD Cases at,FCHV,59.28
Palpa,Lumbini,Hill,Western,2070/71,2013/14,CDD Incidence  per 1000,,622.89
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,82.2
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.03
Palpa,Lumbini,Hill,Western,2070/71,2013/14,% Treated With,ORS,92.95
Palpa,Lumbini,Hill,Western,2070/71,2013/14,% Treated With,IV Fluid,7.05
Palpa,Lumbini,Hill,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0.01
Palpa,Lumbini,Hill,Western,2070/71,2013/14,% of CDD Cases at,HF,22.77
Palpa,Lumbini,Hill,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,10.01
Palpa,Lumbini,Hill,Western,2070/71,2013/14,% of CDD Cases at,FCHV,67.22
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,CDD Incidence  per 1000,,577.9
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,79.89
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.01
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,% Treated With,ORS,99.29
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,% Treated With,IV Fluid,0.71
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,% of CDD Cases at,HF,22.09
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,10.75
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,% of CDD Cases at,FCHV,67.16
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,CDD Incidence  per 1000,,483.54
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,69.15
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,% Treated With,ORS,100
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,% Treated With,IV Fluid,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,% of CDD Cases at,HF,33.09
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,% of CDD Cases at,FCHV,66.91
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,CDD Incidence  per 1000,,473.72
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,58.86
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.32
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,% Treated With,ORS,97.96
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,% Treated With,IV Fluid,2.04
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,% of CDD Cases at,HF,40.96
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,22.44
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,% of CDD Cases at,FCHV,36.6
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,CDD Incidence  per 1000,,535.77
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,70.97
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.11
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,% Treated With,ORS,96.81
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,% Treated With,IV Fluid,3.19
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,% of CDD Cases at,HF,16.92
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,8.97
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,% of CDD Cases at,FCHV,74.11
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,CDD Incidence  per 1000,,661.93
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,75.8
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.01
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,% Treated With,ORS,99.63
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,% Treated With,IV Fluid,0.37
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,HF,26.31
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,10.16
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,FCHV,63.53
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,CDD Incidence  per 1000,,854.46
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,82.92
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.19
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,% Treated With,ORS,98.46
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,% Treated With,IV Fluid,1.54
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,HF,19.19
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,14.21
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,FCHV,66.61
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,CDD Incidence  per 1000,,470.51
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,69.44
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.88
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,% Treated With,ORS,93.43
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,% Treated With,IV Fluid,6.57
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0.04
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,HF,38.12
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,17.26
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,FCHV,44.61
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,CDD Incidence  per 1000,,745.73
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,86.34
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.14
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,% Treated With,ORS,96.62
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,% Treated With,IV Fluid,3.38
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,HF,17.93
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,11.78
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,FCHV,70.29
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,CDD Incidence  per 1000,,614.74
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,79.36
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.13
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,% Treated With,ORS,99.41
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,% Treated With,IV Fluid,0.59
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,% of CDD Cases at,HF,22.54
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,6.53
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,% of CDD Cases at,FCHV,70.93
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,CDD Incidence  per 1000,,666.79
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,77.18
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.11
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,% Treated With,ORS,99.07
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,% Treated With,IV Fluid,0.93
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,% of CDD Cases at,HF,21.86
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,8.16
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,% of CDD Cases at,FCHV,69.98
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,CDD Incidence  per 1000,,815.69
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,83.66
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.03
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,% Treated With,ORS,99.08
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,% Treated With,IV Fluid,0.92
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,% of CDD Cases at,HF,16.97
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,7.65
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,% of CDD Cases at,FCHV,75.38
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,CDD Incidence  per 1000,,938.57
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,80.15
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.06
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,% Treated With,ORS,98.37
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,% Treated With,IV Fluid,1.63
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,HF,17.5
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,10.8
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,FCHV,71.71
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,CDD Incidence  per 1000,,1230.26
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,90.48
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.09
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,% Treated With,ORS,96.6
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,% Treated With,IV Fluid,3.4
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,HF,11.3
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,8.85
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,FCHV,79.85
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,CDD Incidence  per 1000,,532.01
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,74.13
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Severe Dehydration among new Cases,,1.01
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,% Treated With,ORS,84.33
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,% Treated With,IV Fluid,15.67
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0.01
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,HF,37.89
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,19.7
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,% of CDD Cases at,FCHV,42.4
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,CDD Incidence  per 1000,,308.39
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,65.38
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Severe Dehydration among new Cases,,3.37
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,% Treated With,ORS,94.47
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,% Treated With,IV Fluid,5.53
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,% of CDD Cases at,HF,59.83
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,13.85
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,% of CDD Cases at,FCHV,26.33
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,CDD Incidence  per 1000,,815.43
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,85.56
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.17
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,% Treated With,ORS,98.24
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,% Treated With,IV Fluid,1.76
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,% of CDD Cases at,HF,19.04
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,11.49
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,% of CDD Cases at,FCHV,69.48
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,CDD Incidence  per 1000,,675.2
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,79.44
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.61
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,% Treated With,ORS,95.84
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,% Treated With,IV Fluid,4.16
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0.01
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,% of CDD Cases at,HF,30.93
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,11.61
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,% of CDD Cases at,FCHV,57.46
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,CDD Incidence  per 1000,,351.56
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,72.01
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.87
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,% Treated With,ORS,97.38
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,% Treated With,IV Fluid,2.62
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,% of CDD Cases at,HF,46.14
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,19.2
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,% of CDD Cases at,FCHV,34.66
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,CDD Incidence  per 1000,,1178.83
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,72.28
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Severe Dehydration among new Cases,,1.41
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,% Treated With,ORS,96.61
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,% Treated With,IV Fluid,3.39
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0.08
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,% of CDD Cases at,HF,43.77
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,15.37
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,% of CDD Cases at,FCHV,40.86
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,CDD Incidence  per 1000,,1089.04
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,74.25
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.6
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,% Treated With,ORS,95.27
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,% Treated With,IV Fluid,4.73
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,% of CDD Cases at,HF,34.67
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,11.02
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,% of CDD Cases at,FCHV,54.31
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,CDD Incidence  per 1000,,791.54
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,73.79
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.45
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,% Treated With,ORS,90.36
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,% Treated With,IV Fluid,9.64
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,% of CDD Cases at,HF,27.54
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,15.32
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,% of CDD Cases at,FCHV,57.13
