District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Sub-Indicator,Value
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Total,494
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,5961
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Condom,,4469
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,230
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,1070
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Total,1300
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,632
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,3000
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Total,3632
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,111
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,1140
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Total,1251
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,92
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,428
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Total,520
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,11172
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Condom,,4638
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,247
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,2314
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Total,2561
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,540
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,6407
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Total,6947
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,73
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,868
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Total,941
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,62
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,975
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Total,1037
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,16124
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Condom,,5931
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,88
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,1105
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Total,1193
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,543
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,4029
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Total,4572
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,75
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,736
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Total,811
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,61
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,635
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Total,696
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,13203
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Condom,,4161
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,250
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,1704
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Total,1954
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,646
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,3422
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Total,4068
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,45
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,418
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Total,463
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,21
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,651
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Total,672
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,11318
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Condom,,2925
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,165
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,1504
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Total,1669
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,277
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,2908
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Total,3185
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,36
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Total,36
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,9
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,468
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Total,477
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,8292
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Condom,,671
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,927
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,1150
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Total,2077
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,461
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,2382
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Total,2843
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,382
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,441
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Total,823
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,86
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,260
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Total,346
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,6760
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Condom,,382
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,432
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,384
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Total,816
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,94
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,584
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Total,678
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,31
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,52
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Total,83
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,2
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Total,2
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,1961
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Condom,,1098
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,135
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,462
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Total,597
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,130
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,960
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Total,1090
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,4
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,29
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Total,33
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,3
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,65
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Total,68
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,2886
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Condom,,1406
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,52
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,585
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Total,637
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,123
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,1725
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Total,1848
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,8
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Total,8
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,70
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Total,70
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,3969
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Condom,,287
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,36
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,271
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Total,307
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,108
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,793
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Total,901
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,23
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,50
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Total,73
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,93
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Total,93
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,1661
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Condom,,340
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,198
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,895
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Pills,Total,1093
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,177
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,1246
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Depo,Total,1423
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,2
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,1
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,IUD,Total,3
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,0
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,36
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Implant,Total,36
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,2895
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Condom,,1725
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,57
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,653
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Pills,Total,710
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,91
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,1514
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Depo,Total,1605
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,37
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,IUD,Total,37
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,8
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,271
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Implant,Total,279
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,4356
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Condom,,1601
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,40
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,588
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Pills,Total,628
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,40
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,1571
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Depo,Total,1611
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,13
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,38
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,IUD,Total,51
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,6
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,194
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Implant,Total,200
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,4091
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Condom,,4424
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,45
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,1466
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Pills,Total,1511
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,78
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,2846
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Depo,Total,2924
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,169
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,IUD,Total,169
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,300
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Implant,Total,300
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,9328
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Condom,,2707
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,29
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,1498
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Pills,Total,1527
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,100
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,3462
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Depo,Total,3562
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,205
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,IUD,Total,205
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,9
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,374
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Implant,Total,383
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,8384
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Condom,,7924
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,121
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,2346
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Pills,Total,2467
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,420
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,6406
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Depo,Total,6826
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,15
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,576
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Temporary Methods,IUD,Total,591
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,31
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,1006
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Implant,Total,1037
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,18845
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Condom,,5221
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,387
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,1923
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Pills,Total,2310
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,344
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,4270
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Depo,Total,4614
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,11
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,733
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Temporary Methods,IUD,Total,744
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,5
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,479
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Implant,Total,484
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,13373
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Condom,,1105
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Pills,<20 Years,103
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Pills,Err:510,905
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Pills,Total,1008
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Depo,<20 Years,55
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Depo,Err:510,1682
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Depo,Total,1737
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Temporary Methods,IUD,<20 Years,73
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Temporary Methods,IUD,Err:510,31
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Temporary Methods,IUD,Total,104
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Implant,<20 Years,1
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Implant,Err:510,117
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Temporary Methods,Implant,Total,118
