District,zone,belt,region,Year BS,Year AD,Respiratory problems,Morbidity Number,Zone,Belt,Region
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Pneumonia,3833.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Sever Pneumonia,110.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Bronchitis,3057.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Asthama,4187.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Viral Influnenza,3800.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Foreign body in respiratory tract,33.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",9974.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,"Upper respiratory tract
Infection",9433.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Pneumonia,2620.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Sever Pneumonia,104.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Bronchitis,2300.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Asthama,3567.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Viral Influnenza,4904.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Foreign body in respiratory tract,150.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",20789.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,"Upper respiratory tract
Infection",15997.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Pneumonia,3757.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Sever Pneumonia,146.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Bronchitis,5600.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Asthama,6819.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Viral Influnenza,2745.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Foreign body in respiratory tract,78.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",24904.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2068/69,2011/12,"Upper respiratory tract
Infection",26305.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Pneumonia,6368.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Sever Pneumonia,395.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Bronchitis,5998.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Asthama,7170.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Viral Influnenza,8468.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Foreign body in respiratory tract,578.0,Gandaki,Hill,Western
Manang,Gandaki,Mountain,Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",714.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2068/69,2011/12,"Upper respiratory tract
Infection",720.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Pneumonia,122.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Sever Pneumonia,13.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Bronchitis,149.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Asthama,111.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Viral Influnenza,27.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Foreign body in respiratory tract,34.0,Gandaki,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",2084.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,"Upper respiratory tract
Infection",2987.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Pneumonia,207.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Sever Pneumonia,5.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Bronchitis,113.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Asthama,178.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Viral Influnenza,127.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Foreign body in respiratory tract,4.0,Dhawalagiri,Mountain,Western
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",7096.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,"Upper respiratory tract
Infection",12130.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Pneumonia,1619.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Sever Pneumonia,73.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Bronchitis,1027.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Asthama,1306.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Viral Influnenza,2115.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Foreign body in respiratory tract,40.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",16325.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,"Upper respiratory tract
Infection",17431.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Pneumonia,4280.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Sever Pneumonia,70.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Bronchitis,3247.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Asthama,3244.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Viral Influnenza,904.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Foreign body in respiratory tract,33.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",18684.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,"Upper respiratory tract
Infection",24838.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Pneumonia,6268.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Sever Pneumonia,310.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Bronchitis,4945.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Asthama,3173.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Viral Influnenza,1723.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Foreign body in respiratory tract,312.0,Dhawalagiri,Hill,Western
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",20472.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,"Upper respiratory tract
Infection",16265.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Pneumonia,6637.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Sever Pneumonia,401.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Bronchitis,7736.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Asthama,5112.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Viral Influnenza,5533.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Foreign body in respiratory tract,188.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",15780.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2068/69,2011/12,"Upper respiratory tract
Infection",13594.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Pneumonia,5827.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Sever Pneumonia,112.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Bronchitis,6353.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Asthama,6551.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Viral Influnenza,3756.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Foreign body in respiratory tract,310.0,Lumbini,Hill,Western
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",25645.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,"Upper respiratory tract
Infection",23094.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Pneumonia,9094.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Sever Pneumonia,217.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Bronchitis,5413.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Asthama,7743.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Viral Influnenza,2901.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Foreign body in respiratory tract,76.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,"Upper respiratory tract
Infection",0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Pneumonia,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Sever Pneumonia,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Bronchitis,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Asthama,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Viral Influnenza,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Foreign body in respiratory tract,0.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",15078.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2068/69,2011/12,"Upper respiratory tract
Infection",20314.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2068/69,2011/12,Pneumonia,8179.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2068/69,2011/12,Sever Pneumonia,756.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2068/69,2011/12,Bronchitis,9042.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2068/69,2011/12,Asthama,9195.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2068/69,2011/12,Viral Influnenza,2756.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2068/69,2011/12,Foreign body in respiratory tract,540.0,Lumbini,Terai,Western
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",10214.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,"Upper respiratory tract
Infection",7240.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Pneumonia,5084.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Sever Pneumonia,492.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Bronchitis,3922.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Asthama,3912.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Viral Influnenza,1802.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Foreign body in respiratory tract,191.0,Lumbini,Hill,Western
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",11395.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,"Upper respiratory tract
Infection",13782.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Pneumonia,5884.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Sever Pneumonia,510.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Bronchitis,4798.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Asthama,4782.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Viral Influnenza,119.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Foreign body in respiratory tract,58.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",9300.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,"Upper respiratory tract
Infection",9238.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Pneumonia,4784.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Sever Pneumonia,136.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Bronchitis,2018.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Asthama,2699.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Viral Influnenza,339.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Foreign body in respiratory tract,29.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",9195.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,"Upper respiratory tract
Infection",11995.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Pneumonia,6014.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Sever Pneumonia,680.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Bronchitis,2176.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Asthama,2738.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Viral Influnenza,668.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Foreign body in respiratory tract,140.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",12772.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,"Upper respiratory tract
Infection",12597.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Pneumonia,5339.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Sever Pneumonia,367.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Bronchitis,3408.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Asthama,6192.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Viral Influnenza,470.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Foreign body in respiratory tract,140.0,Rapti,Hill,Mid-Western
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",13679.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,"Upper respiratory tract
Infection",18167.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Pneumonia,8105.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Sever Pneumonia,376.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Bronchitis,5305.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Asthama,7515.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Viral Influnenza,2509.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Foreign body in respiratory tract,10.0,Rapti,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",23023.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,"Upper respiratory tract
Infection",24723.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Pneumonia,7481.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Sever Pneumonia,294.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Bronchitis,3896.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Asthama,6075.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Viral Influnenza,3243.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Foreign body in respiratory tract,34.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",19160.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,"Upper respiratory tract
Infection",23523.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Pneumonia,7333.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Sever Pneumonia,257.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Bronchitis,7195.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Asthama,6688.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Viral Influnenza,2902.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Foreign body in respiratory tract,57.0,Bheri,Terai,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",20957.0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,"Upper respiratory tract
Infection",24851.0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Pneumonia,6929.0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Sever Pneumonia,298.0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Bronchitis,4580.0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Asthama,6556.0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Viral Influnenza,4368.0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Foreign body in respiratory tract,79.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",23157.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,"Upper respiratory tract
Infection",17598.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Pneumonia,6334.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Sever Pneumonia,329.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Bronchitis,3322.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Asthama,5982.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Viral Influnenza,1850.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Foreign body in respiratory tract,67.0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",6273.0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,"Upper respiratory tract
Infection",10794.0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Pneumonia,3113.0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Sever Pneumonia,426.0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Bronchitis,2132.0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Asthama,3240.0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Viral Influnenza,1129.0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Foreign body in respiratory tract,106.0,Bheri,Hill,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",1570.0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,"Upper respiratory tract
Infection",1535.0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Pneumonia,784.0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Sever Pneumonia,21.0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Bronchitis,178.0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Asthama,501.0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Viral Influnenza,40.0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Foreign body in respiratory tract,26.0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",5946.0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,"Upper respiratory tract
Infection",7945.0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Pneumonia,2825.0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Sever Pneumonia,151.0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Bronchitis,1241.0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Asthama,1886.0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Viral Influnenza,103.0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Foreign body in respiratory tract,30.0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",4040.0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,"Upper respiratory tract
Infection",3990.0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Pneumonia,1534.0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Sever Pneumonia,268.0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Bronchitis,1854.0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Asthama,2777.0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Viral Influnenza,353.0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Foreign body in respiratory tract,102.0,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,"ARI/Lower respiratory
tract Infection",1953.0,Karnali,Mountain,Mid-Western
