District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicators,Sub-Indicator,Value
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Wastage Rate(%),DPT3,79.5
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Wastage Rate(%),Polio3,79.5
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Coverage (%),Measles,77.5
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Coverage (%),JE,65.8
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Coverage (%),TT1,30.5
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Coverage (%),TT2,27.9
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Coverage (%),TT2+,27.4
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Coverage (%),BCG Vs Measles,4.9
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Coverage (%),DPT1 Vs DPT3,-1.7
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Drop Out Rate (%),Polio1 Vs Polio3,-1.6
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Drop Out Rate (%),BCG,71.2
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Drop Out Rate (%),DPT,4.7
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Wastage Rate(%),Polio3,7
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Wastage Rate(%),Measles,46.7
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Wastage Rate(%),JE,24.4
Kailali,Seti,Terai,Far-Western,2069/70,2012/2013,Wastage Rate(%),TT,10.3
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Wastage Rate(%),BCG,85.4
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Coverage (%),DPT3,86.2
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Coverage (%),Polio3,86.2
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Coverage (%),Measles,82.9
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Coverage (%),JE,73.5
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Coverage (%),TT1,32.9
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Coverage (%),TT2,26
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Coverage (%),TT2+,30.7
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Drop Out Rate (%),BCG Vs Measles,2.9
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Drop Out Rate (%),DPT1 Vs DPT3,-1.6
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Drop Out Rate (%),Polio1 Vs Polio3,-1.6
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Wastage Rate(%),BCG,72.2
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Wastage Rate(%),DPT,3.9
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Wastage Rate(%),Polio3,5.8
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Wastage Rate(%),Measles,46.8
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Wastage Rate(%),JE,30.9
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/2013,Coverage (%),TT,10
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Coverage (%),BCG,94.3
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Coverage (%),DPT3,92.7
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Coverage (%),Polio3,91.8
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Coverage (%),Measles,91.7
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Coverage (%),TT1,31
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Coverage (%),TT2,23
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Drop Out Rate (%),TT2+,31.7
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Drop Out Rate (%),BCG Vs Measles,2.8
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Drop Out Rate (%),DPT1 Vs DPT3,4.1
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Wastage Rate(%),Polio1 Vs Polio3,4.1
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Wastage Rate(%),BCG,82.9
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Wastage Rate(%),DPT,12.3
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Wastage Rate(%),Polio3,17.3
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Wastage Rate(%),Measles,67.3
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/2013,Coverage (%),TT,51.5
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Coverage (%),BCG,101.1
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Coverage (%),DPT3,101.5
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Coverage (%),Polio3,101.7
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Coverage (%),Measles,102.8
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Coverage (%),TT1,23.8
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Coverage (%),TT2,28
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Drop Out Rate (%),TT2+,48.5
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Drop Out Rate (%),BCG Vs Measles,-1.7
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Drop Out Rate (%),DPT1 Vs DPT3,-0.1
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Wastage Rate(%),Polio1 Vs Polio3,-0.1
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Wastage Rate(%),BCG,90.3
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Wastage Rate(%),DPT,17.8
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Wastage Rate(%),Polio3,29.3
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Wastage Rate(%),Measles,79.6
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/2013,Coverage (%),TT,46.8
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Coverage (%),BCG,104.4
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Coverage (%),DPT3,99.1
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Coverage (%),Polio3,98.5
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Coverage (%),Measles,102.3
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Coverage (%),TT1,46.4
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Coverage (%),TT2,37.8
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Drop Out Rate (%),TT2+,38.8
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Drop Out Rate (%),BCG Vs Measles,2
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Drop Out Rate (%),DPT1 Vs DPT3,2.4
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Wastage Rate(%),Polio1 Vs Polio3,2.5
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Wastage Rate(%),BCG,81.4
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Wastage Rate(%),DPT,15.6
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Wastage Rate(%),Polio3,23.7
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Wastage Rate(%),Measles,67.3
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/2013,Coverage (%),TT,46.7
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Coverage (%),BCG,109.93
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Coverage (%),DPT3,107.68
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Coverage (%),Polio3,107.71
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Coverage (%),Measles,103.14
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Coverage (%),TT1,56.66
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Coverage (%),TT2,56.09
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Drop Out Rate (%),TT2+,33.49
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Drop Out Rate (%),BCG Vs Measles,6.18
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Drop Out Rate (%),DPT1 Vs DPT3,1.95
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Wastage Rate(%),Polio1 Vs Polio3,1.95
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Wastage Rate(%),BCG,86.3
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Wastage Rate(%),DPT,34.25
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Wastage Rate(%),Polio3,35.21
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Wastage Rate(%),Measles,79.51
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/2014,Coverage (%),TT,39.24
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Coverage (%),BCG,104.31
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Coverage (%),DPT3,107.79
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Coverage (%),Polio3,107.79
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Coverage (%),Measles,105.51
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Coverage (%),TT1,46
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Coverage (%),TT2,40.53
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),TT2+,50.23
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),BCG Vs Measles,-1.15
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),DPT1 Vs DPT3,-0.55
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),Polio1 Vs Polio3,-0.55
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),BCG,88.05
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),DPT,23.7
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),Polio3,24.05
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),Measles,78.72
Panchthar,Mechi,Hill,Eastern,2070/71,2013/2014,Coverage (%),TT,34.31
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Coverage (%),BCG,88.41
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Coverage (%),DPT3,90.01
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Coverage (%),Polio3,90.01
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Coverage (%),Measles,90.28
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Coverage (%),TT1,30.9
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Coverage (%),TT2,36.75
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),TT2+,49.31
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),BCG Vs Measles,-2.12
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),DPT1 Vs DPT3,-2.48
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),Polio1 Vs Polio3,-2.48
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),BCG,86.03
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),DPT,25.69
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),Polio3,26.01
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),Measles,71.22
Ilam,Mechi,Hill,Eastern,2070/71,2013/2014,Coverage (%),TT,36.94
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Coverage (%),BCG,109.78
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Coverage (%),DPT3,104.54
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Coverage (%),Polio3,104.6
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Coverage (%),Measles,99.6
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Coverage (%),JE,72.95
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Coverage (%),TT1,64.07
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Drop Out Rate (%),TT2,66.87
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Drop Out Rate (%),TT2+,30.5
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Drop Out Rate (%),BCG Vs Measles,9.27
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Wastage Rate(%),DPT1 Vs DPT3,1.65
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Wastage Rate(%),Polio1 Vs Polio3,1.69
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Wastage Rate(%),BCG,86.91
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Wastage Rate(%),DPT,13.31
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Wastage Rate(%),Polio3,13.18
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Coverage (%),Measles,42.47
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Coverage (%),JE,35.59
Jhapa,Mechi,Terai,Eastern,2070/71,2013/2014,Coverage (%),TT,16.86
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),BCG,122.72
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),DPT3,104.65
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),Polio3,104.65
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),Measles,96.77
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Drop Out Rate (%),JE,72.22
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Drop Out Rate (%),TT1,17.49
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Drop Out Rate (%),TT2,26.96
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2+,53.13
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Wastage Rate(%),BCG Vs Measles,21.15
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Wastage Rate(%),DPT1 Vs DPT3,0.74
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Wastage Rate(%),Polio1 Vs Polio3,0.74
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Wastage Rate(%),BCG,61.87
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),DPT,9.52
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),Polio3,9.24
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),Measles,41.51
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),JE,21.52
Morang,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),TT,20.16
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),BCG,100.45
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),DPT3,97.24
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Drop Out Rate (%),Polio3,97.24
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Drop Out Rate (%),Measles,94.39
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Drop Out Rate (%),JE,64.4
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Wastage Rate(%),TT1,35.62
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2,33.01
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2+,36.88
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Wastage Rate(%),BCG Vs Measles,6.03
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Wastage Rate(%),DPT1 Vs DPT3,3.72
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,3.72
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),BCG,71.59
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),DPT,18.24
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),Polio3,19.35
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),Measles,55.37
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),JE,37.52
Sunsari,Kosi,Terai,Eastern,2070/71,2013/2014,Coverage (%),TT,36.23
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),BCG,100.98
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),DPT3,100.75
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),Polio3,100.75
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),Measles,98.65
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),TT1,31.28
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2,33.98
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2+,44.59
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),BCG Vs Measles,2.3
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),DPT1 Vs DPT3,0.28
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,0.28
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),BCG,86.64
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),DPT,31.01
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),Polio3,30.32
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),Measles,75.28
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),TT,50.08
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),BCG,100.85
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),DPT3,102.25
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),Polio3,102.25
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),Measles,97.04
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),TT1,36.71
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2,54.27
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2+,35.71
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),BCG Vs Measles,3.77
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),DPT1 Vs DPT3,-0.46
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,-0.46
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),BCG,89.69
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),DPT,41.53
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),Polio3,44.82
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),Measles,80.92
Teharthum,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),TT,58.21
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Drop Out Rate (%),BCG,100.26
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Drop Out Rate (%),DPT3,99.8
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Drop Out Rate (%),Polio3,99.8
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Wastage Rate(%),Measles,97.9
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Wastage Rate(%),TT1,13.89
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2,21.95
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2+,64.69
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Wastage Rate(%),BCG Vs Measles,2.35
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Coverage (%),DPT1 Vs DPT3,4.36
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,4.3
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Coverage (%),BCG,89.39
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Coverage (%),DPT,30.55
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Coverage (%),Polio3,31.28
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Coverage (%),Measles,80.99
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/2014,Coverage (%),TT,49.42
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),BCG,92.87
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),DPT3,94.18
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),Polio3,93.97
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),Measles,92.69
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),TT1,24.26
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2,28.23
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2+,39.79
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),BCG Vs Measles,0.2
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),DPT1 Vs DPT3,-0.22
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),BCG,89.08
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),DPT,36.71
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),Polio3,39.59
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),Measles,78.27
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/2014,Coverage (%),TT,54.89
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Drop Out Rate (%),BCG,85.32
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Drop Out Rate (%),DPT3,85.37
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Drop Out Rate (%),Polio3,85.37
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Wastage Rate(%),Measles,83.96
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Wastage Rate(%),TT1,39.67
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2,49
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2+,38.34
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Wastage Rate(%),BCG Vs Measles,1.6
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Coverage (%),DPT1 Vs DPT3,3.2
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,3.2
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Coverage (%),BCG,86.54
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Coverage (%),DPT,37.26
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Coverage (%),Polio3,39.33
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Coverage (%),Measles,75.88
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/2014,Coverage (%),TT,46.23
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),BCG,90.7
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),DPT3,88.95
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),Polio3,86.66
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),Measles,85.99
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),TT1,28.61
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2,34.77
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2+,29.92
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),BCG Vs Measles,5.2
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Coverage (%),DPT1 Vs DPT3,-0.54
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Coverage (%),Polio1 Vs Polio3,-1.27
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Coverage (%),BCG,90.12
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Coverage (%),DPT,57.11
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Coverage (%),Polio3,60.15
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Coverage (%),Measles,84.78
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Coverage (%),TT,62.87
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),BCG,103.39
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),DPT3,102.47
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Drop Out Rate (%),Polio3,100.42
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),Measles,103.14
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),TT1,44.39
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2,45.02
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),TT2+,42.39
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/2014,Wastage Rate(%),BCG Vs Measles,0.25
