District,zone,belt,region,Year BS,Year AD,Clinical Malaria/Total Treatment,Age group,Gender,Number of people,Zone,Belt,Region
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,31,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,29,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,925,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,856,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Total Treatment,Under 5 Years,Female,26,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Total Treatment,5 Years & Above,Male,28,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Total Treatment,Under 5 Years,Female,704,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Total Treatment,5 Years & Above,Male,678,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,58,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,42,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,688,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,597,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Total Treatment,Under 5 Years,Female,1,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Total Treatment,Under 5 Years,Female,62,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Total Treatment,5 Years & Above,Male,54,Sagarmatha,Terai,Eastern
Dhanusa,Janakpur,Terai,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,852,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,894,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,3007,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,3231,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,22,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,19,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,108,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,105,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,345,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,330,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,1186,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,1337,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,233,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,241,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,781,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,890,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,10,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,10,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,429,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,777,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,2,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,4,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,85,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,152,Janakpur,Terai,Central
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,10,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,11,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,170,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,218,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,27,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,33,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Janakpur,Hill,Central
Dolakha,Janakpur,Mountain,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Janakpur,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,2,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,1,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,37,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,34,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,18,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,16,Bagmati,Mountain,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,3,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,2,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,14,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,20,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,2,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,1,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,13,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,16,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Bagmati,Hill,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Bagmati,Mountain,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,5,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,7,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,66,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,85,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,2,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,5,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,61,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,79,Bagmati,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,5,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,5,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,35,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,34,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,3,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,5,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,24,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,32,Narayani,Hill,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,35,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,43,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,2548,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,2831,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,23,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,21,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,2316,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,2645,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,32,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,27,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,933,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,1013,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,21,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,15,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,392,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,387,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,2,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,4,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,96,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,102,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,1,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,1,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,Under 5 Years,Female,44,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Total Treatment,5 Years & Above,Male,63,Narayani,Terai,Central
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,1,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,11,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,16,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,Under 5 Years,Female,7,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,5 Years & Above,Male,6,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,2,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,5 Years & Above,Male,2,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,4,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,6,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,Under 5 Years,Female,4,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,5 Years & Above,Male,6,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,Under 5 Years,Female,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,Under 5 Years,Female,201,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,5 Years & Above,Male,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,Under 5 Years,Female,3,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Total Treatment,5 Years & Above,Male,2,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,5 Years & Above,Male,1,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,Under 5 Years,Female,16,Gandaki,Hill,Western
