District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Value
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Distribution,IUD ,Total Strerilization,Camp,Male,24
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Distribution,Norplant,Total Strerilization,Camp,Male,272
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Female,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Male,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Female,1
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Male,278
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Female,1
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Male,2
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Female,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Male,8
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Total Strerilization,Camp,Male,290
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,4381
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Distribution,Condom ,Total Strerilization,Camp,Male,240178
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Distribution,Pills ,Total Strerilization,Camp,Male,4797
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Distribution,Depo ,Total Strerilization,Camp,Male,6261
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Distribution,IUD ,Total Strerilization,Camp,Male,34
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Distribution,Norplant,Total Strerilization,Camp,Male,186
Achham,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Female,1
Achham,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Male,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Female,74
Achham,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Male,152
Achham,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Female,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Male,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Total Strerilization,Camp,Male,227
Achham,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,9555
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Distribution,Condom ,Total Strerilization,Camp,Male,663635
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Distribution,Pills ,Total Strerilization,Camp,Male,11266
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Distribution,Depo ,Total Strerilization,Camp,Male,10940
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Distribution,IUD ,Total Strerilization,Camp,Male,126
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Distribution,Norplant,Total Strerilization,Camp,Male,311
Doti,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Female,33
Doti,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Male,99
Doti,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Female,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Male,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Female,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Male,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Total Strerilization,Camp,Male,132
Doti,Seti,Hill,Far-Western,2069/70,2012/13,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,8516
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Distribution,Condom ,Total Strerilization,Camp,Male,406175
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Distribution,Pills ,Total Strerilization,Camp,Male,10181
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Distribution,Depo ,Total Strerilization,Camp,Male,8422
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Distribution,IUD ,Total Strerilization,Camp,Male,173
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Distribution,Norplant,Total Strerilization,Camp,Male,582
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Female,78
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Male,59
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Female,688
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Male,19
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Female,341
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Male,32
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Female,274
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Male,47
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Total Strerilization,Camp,Male,1538
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,20383
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Distribution,Condom ,Total Strerilization,Camp,Male,1188660
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Distribution,Pills ,Total Strerilization,Camp,Male,212034
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Distribution,Depo ,Total Strerilization,Camp,Male,42757
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Distribution,IUD ,Total Strerilization,Camp,Male,593
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Distribution,Norplant,Total Strerilization,Camp,Male,995
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Female,195
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Male,34
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Female,299
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Male,49
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Female,4
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Female,21
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Male,4
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Total Strerilization,Camp,Male,606
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,13979
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Distribution,Condom ,Total Strerilization,Camp,Male,783202
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Distribution,Pills ,Total Strerilization,Camp,Male,40419
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Distribution,Depo ,Total Strerilization,Camp,Male,25238
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Distribution,IUD ,Total Strerilization,Camp,Male,565
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Distribution,Norplant,Total Strerilization,Camp,Male,474
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Female,109
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Male,91
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Female,57
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Male,25
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Total Strerilization,Camp,Male,282
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,4354
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Distribution,Condom ,Total Strerilization,Camp,Male,165842
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Distribution,Pills ,Total Strerilization,Camp,Male,5390
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Distribution,Depo ,Total Strerilization,Camp,Male,7783
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Distribution,IUD ,Total Strerilization,Camp,Male,99
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Distribution,Norplant,Total Strerilization,Camp,Male,171
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Female,1
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Male,0
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Female,162
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Male,157
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Female,8
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Male,2
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Female,9
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Male,2
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Total Strerilization,Camp,Male,341
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,9114
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Distribution,Condom ,Total Strerilization,Camp,Male,463032
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Distribution,Pills ,Total Strerilization,Camp,Male,12420
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Distribution,Depo ,Total Strerilization,Camp,Male,9531
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Distribution,IUD ,Total Strerilization,Camp,Male,169
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Distribution,Norplant,Total Strerilization,Camp,Male,898
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Female,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Institutions,Male,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Female,21
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Government ,Camp,Male,97
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Institutions,Male,4
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Female,9
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Non-government,Camp,Male,5
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Sterilization,Total Strerilization,Camp,Male,136
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,4123
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Distribution,Condom ,Total Strerilization,Camp,Male,161173
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Distribution,Pills ,Total Strerilization,Camp,Male,6141
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Distribution,Depo ,Total Strerilization,Camp,Male,7003
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Distribution,IUD ,Total Strerilization,Camp,Male,30
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Distribution,Norplant,Total Strerilization,Camp,Male,35
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,3
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,28
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,31
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,4142
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,109896
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,11526
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,11051
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,232
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,189
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,5342
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,269049
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,21183
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,20863
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,71
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,377
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,9
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,1
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,10
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,6574
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,268208
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,48078
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,40090
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,439
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,433
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,68
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,549
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,1
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,2705
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,49
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,3372
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,18561
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,521685
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,81437
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,53468
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,290
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,1113
Morang,Kosi,Terai,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,111
Morang,Kosi,Terai,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,5
Morang,Kosi,Terai,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,1108
Morang,Kosi,Terai,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,3
Morang,Kosi,Terai,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,922
Morang,Kosi,Terai,Eastern,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,20
