District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator 1,Indicator 2,Indicator 3,Indicator 4,Value
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Affected,No of Village/Tole,,,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Female,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Male,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Female,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Male,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,Total,,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,RK 39,,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,BM,,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Sp,,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Other,,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Total,,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,SAG/ Miltefosine,,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Fungizone,,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Others,,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Total,,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Female,,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Male,,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Affected,No of VDCs,,,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Affected,No of Village/Tole,,,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Female,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Male,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Female,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Male,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,Total,,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,RK 39,,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,BM,,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Sp,,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Other,,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Total,,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,SAG/ Miltefosine,,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Fungizone,,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Others,,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Total,,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Female,,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Male,,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Affected,No of VDCs,,,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Affected,No of Village/Tole,,,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Female,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Male,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Female,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Male,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients,Total,,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,Diagnosis Method,RK 39,,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,Diagnosis Method,BM,,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Sp,,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Other,,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Total,,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients Treated,SAG/ Miltefosine,,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Fungizone,,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Others,,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Total,,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,No of Deaths,Female,,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Native Cases,No of Deaths,Male,,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Affected,No of VDCs,,,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Affected,No of Village/Tole,,,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Female,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Male,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Female,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Male,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients,Total,,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,Diagnosis Method,RK 39,,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,Diagnosis Method,BM,,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Sp,,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Other,,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Total,,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients Treated,SAG/ Miltefosine,,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Fungizone,,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Others,,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Total,,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Deaths,Female,,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Deaths,Male,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Affected,No of VDCs,,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Affected,No of Village/Tole,,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Female,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Male,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Female,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Male,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,Total,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,RK 39,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,BM,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Sp,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Other,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Total,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,SAG/ Miltefosine,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Fungizone,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Others,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Total,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Female,,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Male,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Affected,No of VDCs,,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Affected,No of Village/Tole,,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Female,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Male,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Female,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Male,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,Total,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,RK 39,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,BM,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Sp,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Other,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Total,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,SAG/ Miltefosine,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Fungizone,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Others,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Total,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Female,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Male,,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Affected,No of VDCs,,,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Affected,No of Village/Tole,,,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Female,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Male,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Female,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Male,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,Total,,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,RK 39,,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,BM,,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Sp,,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Other,,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Total,,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,SAG/ Miltefosine,,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Fungizone,,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Others,,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Total,,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Female,,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Male,,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Affected,No of VDCs,,,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Affected,No of Village/Tole,,,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Female,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Male,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Female,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Male,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,Total,,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,RK 39,,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,BM,,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Sp,,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Other,,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Total,,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,SAG/ Miltefosine,,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Fungizone,,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Others,,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Total,,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Female,,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Male,,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Affected,No of VDCs,,,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Affected,No of Village/Tole,,,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Female,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Male,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Female,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Male,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,Total,,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,RK 39,,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,BM,,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Sp,,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Other,,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Total,,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,SAG/ Miltefosine,,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Fungizone,,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Others,,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Total,,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Female,,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Male,,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Affected,No of VDCs,,,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Affected,No of Village/Tole,,,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Female,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Male,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Female,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Male,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients,Total,,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,Diagnosis Method,RK 39,,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,Diagnosis Method,BM,,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Sp,,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Other,,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Total,,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients Treated,SAG/ Miltefosine,,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Fungizone,,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Others,,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Total,,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Deaths,Female,,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Native Cases,No of Deaths,Male,,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Affected,No of VDCs,,,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Affected,No of Village/Tole,,,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Female,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Male,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Female,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Male,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,Total,,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,RK 39,,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,BM,,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Sp,,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Other,,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Total,,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,SAG/ Miltefosine,,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Fungizone,,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Others,,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Total,,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Female,,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Male,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Affected,No of VDCs,,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Affected,No of Village/Tole,,,5
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Female,5
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Male,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Female,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Male,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,No of Patients,Total,,5
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,RK 39,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,BM,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Sp,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Other,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Total,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,SAG/ Miltefosine,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Fungizone,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Others,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Total,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Female,,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Native Cases,No of Deaths,Male,,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Affected,No of VDCs,,,5
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Affected,No of Village/Tole,,,4
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Female,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Male,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Female,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Male,2
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients,Total,,2
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,Diagnosis Method,RK 39,,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,Diagnosis Method,BM,,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Sp,,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Other,,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Total,,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients Treated,SAG/ Miltefosine,,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Fungizone,,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Others,,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Total,,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Deaths,Female,,0
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Deaths,Male,,0
Bara,Narayani,Terai,Central,2069/70,2012/13,Affected,No of VDCs,,,6
Bara,Narayani,Terai,Central,2069/70,2012/13,Affected,No of Village/Tole,,,6
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Female,0
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Male,0
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Female,3
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients,>=5 Yrs,Male,2
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients,Total,,5
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,Diagnosis Method,RK 39,,3
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,Diagnosis Method,BM,,0
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Sp,,2
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Other,,0
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,Diagnosis Method,Total,,5
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients Treated,SAG/ Miltefosine,,0
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Fungizone,,5
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Others,,0
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients Treated,Total,,5
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Deaths,Female,,0
Bara,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Deaths,Male,,0
Parsa,Narayani,Terai,Central,2069/70,2012/13,Affected,No of VDCs,,,0
Parsa,Narayani,Terai,Central,2069/70,2012/13,Affected,No of Village/Tole,,,0
Parsa,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Female,0
Parsa,Narayani,Terai,Central,2069/70,2012/13,Native Cases,No of Patients,<5 Yrs,Male,0
