District,zone,belt,region,Year BS,Year AD,Vaccines,No of children,Zone,Belt,Region
Kavre,Bagmati,Hill,Central,2067/68,2010/11,TT22,2326,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2068/69,2011/12,BCG3,7493,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2068/69,2011/12,DPT-HepB 1 3,7961,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2068/69,2011/12,DPT-HepB 2 3,7895,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2068/69,2011/12,DPT-HepB 3 3,7995,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Japenese Encephalitis 3,3320,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Measles 12-23 3,49,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Measles 9-11 months 3,7573,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Polio13,7961,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Polio23,7895,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Polio33,7984,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2068/69,2011/12,TT 1 3,5010,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2068/69,2011/12,TT 2+ 3,1695,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2068/69,2011/12,TT23,4506,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,BCG4,8217,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,DPT-Hep B1,7754,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,DPT-Hep B2,7800,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,DPT-Hep B3,7859,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,"Japnese
Encephalitis",5852,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,"Measles 12-23
months",68,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,"Measles 9-11
months",7359,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Polio 1,7754,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Polio 2,7800,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Polio 3,7859,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,TT 1 4,5389,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,TT 2,4695,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2069/70,2012/13,TT 2+ 4,1233,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,BCG5,13583,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,DPT-HepB 1 4,11164,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,DPT-HepB 2 4,10972,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,DPT-HepB 3 4,10985,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Polio14,11174,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Polio24,10972,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Polio34,10983,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Measles 9-11 months 4,10984,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Measles 12-23 4,117,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Japenese Encephalitis 4,8651,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,TT 1 5,7886,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,TT24,7066,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,TT 2+ 5,2251,Bagmati,Hill,Central
Khotang,Sagarmatha,Hill,Eastern,2066/67,2009/10,BCG,5207,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2066/67,2009/10,DPT-HepB 1,4712,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2066/67,2009/10,DPT-HepB 2,4349,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2066/67,2009/10,DPT-HepB 3,4304,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2066/67,2009/10,Japenese Encephalitis,0,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2066/67,2009/10,Measles 12-23,94,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2066/67,2009/10,Measles 9-11 months,4882,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2066/67,2009/10,Polio1,4650,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2066/67,2009/10,Polio2,4188,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2066/67,2009/10,Polio3,4238,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2066/67,2009/10,TT 1,3250,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2066/67,2009/10,TT 2+,2670,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2066/67,2009/10,TT2,2926,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2067/68,2010/11,BCG2,4491,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2067/68,2010/11,DPT-HepB 1 2,4496,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2067/68,2010/11,DPT-HepB 2 2,4561,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2067/68,2010/11,DPT-HepB 3 2,4485,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2067/68,2010/11,Japenese Encephalitis 2,0,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2067/68,2010/11,Measles 12-23 2,103,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2067/68,2010/11,Measles 9-11 months 2,4144,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2067/68,2010/11,Polio12,4428,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2067/68,2010/11,Polio22,4479,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2067/68,2010/11,Polio32,4450,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2067/68,2010/11,TT 1 2,2278,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2067/68,2010/11,TT 2+ 2,2323,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2067/68,2010/11,TT22,2314,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,BCG3,4638,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,DPT-HepB 1 3,4723,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,DPT-HepB 2 3,4532,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,DPT-HepB 3 3,4476,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Japenese Encephalitis 3,0,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Measles 12-23 3,44,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Measles 9-11 months 3,4330,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Polio13,4707,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Polio23,4414,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Polio33,4470,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,TT 1 3,1989,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,TT 2+ 3,2263,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,TT23,2064,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,BCG4,4912,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,DPT-Hep B1,4845,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,DPT-Hep B2,4719,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,DPT-Hep B3,4774,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,"Japnese
Encephalitis",0,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,"Measles 12-23
months",68,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,"Measles 9-11
months",4442,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Polio 1,4858,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Polio 2,4722,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Polio 3,4744,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,TT 1 4,2226,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,TT 2,2233,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,TT 2+ 4,2257,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,BCG5,222395,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,DPT-HepB 1 4,183993,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,DPT-HepB 2 4,180296,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,DPT-HepB 3 4,201996,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Polio14,184332,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Polio24,180888,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Polio34,200864,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Measles 9-11 months 4,190849,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Measles 12-23 4,8146,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Japenese Encephalitis 4,105536,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,TT 1 5,117750,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,TT24,123281,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,TT 2+ 5,75842,Sagarmatha,Hill,Eastern
Lalitpur,Bagmati,Hill,Central,2066/67,2009/10,BCG,10296,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2066/67,2009/10,DPT-HepB 1,7831,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2066/67,2009/10,DPT-HepB 2,7373,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2066/67,2009/10,DPT-HepB 3,8054,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2066/67,2009/10,Japenese Encephalitis,2108,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2066/67,2009/10,Measles 12-23,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2066/67,2009/10,Measles 9-11 months,7487,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2066/67,2009/10,Polio1,7831,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2066/67,2009/10,Polio2,7373,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2066/67,2009/10,Polio3,8054,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2066/67,2009/10,TT 1,886,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2066/67,2009/10,TT 2+,2231,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2066/67,2009/10,TT2,887,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2067/68,2010/11,BCG2,10735,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2067/68,2010/11,DPT-HepB 1 2,8836,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2067/68,2010/11,DPT-HepB 2 2,7683,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2067/68,2010/11,DPT-HepB 3 2,8667,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2067/68,2010/11,Japenese Encephalitis 2,3585,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2067/68,2010/11,Measles 12-23 2,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2067/68,2010/11,Measles 9-11 months 2,8016,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2067/68,2010/11,Polio12,8336,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2067/68,2010/11,Polio22,7983,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2067/68,2010/11,Polio32,8665,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2067/68,2010/11,TT 1 2,5596,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2067/68,2010/11,TT 2+ 2,1106,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2067/68,2010/11,TT22,4642,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,BCG3,11691,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,DPT-HepB 1 3,6612,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,DPT-HepB 2 3,7195,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,DPT-HepB 3 3,8183,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Japenese Encephalitis 3,4892,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Measles 12-23 3,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Measles 9-11 months 3,7692,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Polio13,6612,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Polio23,7195,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Polio33,8183,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,TT 1 3,1154,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,TT 2+ 3,4677,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,TT23,9849,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,BCG4,12583,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,DPT-Hep B1,7041,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,DPT-Hep B2,6204,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,DPT-Hep B3,7727,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,"Japnese
Encephalitis",5405,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,"Measles 12-23
months",0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,"Measles 9-11
months",7067,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Polio 1,7041,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Polio 2,6204,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Polio 3,7727,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,TT 1 4,5107,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,TT 2,10463,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,TT 2+ 4,4897,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,BCG5,5019,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,DPT-HepB 1 4,5275,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,DPT-HepB 2 4,5156,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,DPT-HepB 3 4,5016,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Polio14,5275,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Polio24,5156,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Polio34,5016,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Measles 9-11 months 4,4846,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Measles 12-23 4,47,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Japenese Encephalitis 4,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,TT 1 5,2907,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,TT24,3350,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,TT 2+ 5,1530,Bagmati,Hill,Central
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,BCG,3658,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,DPT-HepB 1,3496,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,DPT-HepB 2,3398,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,DPT-HepB 3,3405,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,Japenese Encephalitis,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,Measles 12-23,28,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,Measles 9-11 months,3522,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,Polio1,3632,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,Polio2,4060,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,Polio3,3500,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,TT 1,2459,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,TT 2+,759,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,TT2,2304,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,BCG2,3716,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,DPT-HepB 1 2,3854,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,DPT-HepB 2 2,3943,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,DPT-HepB 3 2,4008,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Japenese Encephalitis 2,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Measles 12-23 2,12,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Measles 9-11 months 2,3807,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Polio12,3854,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Polio22,3943,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Polio32,4008,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,TT 1 2,2084,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,TT 2+ 2,695,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,TT22,2681,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,BCG3,3392,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,DPT-HepB 1 3,3556,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,DPT-HepB 2 3,3503,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,DPT-HepB 3 3,3506,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Japenese Encephalitis 3,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Measles 12-23 3,20,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Measles 9-11 months 3,3483,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Polio13,3556,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Polio23,3503,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Polio33,3506,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,TT 1 3,1609,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,TT 2+ 3,1222,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,TT23,2164,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,BCG4,3781,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,DPT-Hep B1,3675,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,DPT-Hep B2,3746,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,DPT-Hep B3,3768,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,"Japnese
Encephalitis",0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,"Measles 12-23
months",14,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,"Measles 9-11
months",3656,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Polio 1,3675,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Polio 2,3746,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Polio 3,3768,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,TT 1 4,2340,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,TT 2,2780,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,TT 2+ 4,694,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,BCG5,3546,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,DPT-HepB 1 4,3573,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,DPT-HepB 2 4,3653,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,DPT-HepB 3 4,3734,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Polio14,3573,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Polio24,3653,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Polio34,3734,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Measles 9-11 months 4,3553,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Measles 12-23 4,7,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Japenese Encephalitis 4,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,TT 1 5,2748,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,TT24,2870,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,TT 2+ 5,475,Gandaki,Hill,Western
Mahottari,Janakpur,Terai,Central,2066/67,2009/10,BCG,15491,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2066/67,2009/10,DPT-HepB 1,13951,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2066/67,2009/10,DPT-HepB 2,13285,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2066/67,2009/10,DPT-HepB 3,13424,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2066/67,2009/10,Japenese Encephalitis,8632,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2066/67,2009/10,Measles 12-23,197,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2066/67,2009/10,Measles 9-11 months,14180,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2066/67,2009/10,Polio1,13951,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2066/67,2009/10,Polio2,13285,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2066/67,2009/10,Polio3,13541,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2066/67,2009/10,TT 1,14210,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2066/67,2009/10,TT 2+,2097,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2066/67,2009/10,TT2,15681,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2067/68,2010/11,BCG2,16582,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2067/68,2010/11,DPT-HepB 1 2,16951,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2067/68,2010/11,DPT-HepB 2 2,17013,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2067/68,2010/11,DPT-HepB 3 2,16553,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2067/68,2010/11,Japenese Encephalitis 2,9817,Janakpur,Terai,Central
