District,zone,belt,region,Year BS,Year AD,Type of disease,Number of patients,Zone,Belt,Region
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Filariasis,0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Clinical Malaria,5,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Malaria (PF),0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Malaria,0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Dengue Fever,0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Kala-azar,0,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Filariasis,0,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Clinical Malaria,0,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Malaria (PF),0,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Malaria,0,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Dengue Fever,0,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Kala-azar,0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Filariasis,0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Clinical Malaria,0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Malaria (PF),0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Malaria,0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Dengue Fever,0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Kala-azar,0,Karnali,Mountain,Mid-Western
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),3,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Filariasis,0,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Clinical Malaria,72,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Malaria (PF),0,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Malaria,1,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Dengue Fever,0,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Kala-azar,0,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Filariasis,0,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Clinical Malaria,32,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Malaria (PF),2,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Malaria,1,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Dengue Fever,0,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Kala-azar,0,Seti,Mountain,Far-Western
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),5,Seti,Hill,Far-Western
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Filariasis,12,Seti,Hill,Far-Western
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Clinical Malaria,36,Seti,Hill,Far-Western
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Malaria (PF),15,Seti,Hill,Far-Western
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Malaria,46,Seti,Hill,Far-Western
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Dengue Fever,0,Seti,Hill,Far-Western
Achham,Seti,Hill,Far-Western,2070/71,2013/14,Kala-azar,6,Seti,Hill,Far-Western
Doti,Seti,Hill,Far-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Seti,Hill,Far-Western
Doti,Seti,Hill,Far-Western,2070/71,2013/14,Filariasis,12,Seti,Hill,Far-Western
Doti,Seti,Hill,Far-Western,2070/71,2013/14,Clinical Malaria,204,Seti,Hill,Far-Western
Doti,Seti,Hill,Far-Western,2070/71,2013/14,Malaria (PF),4,Seti,Hill,Far-Western
Doti,Seti,Hill,Far-Western,2070/71,2013/14,Malaria,5,Seti,Hill,Far-Western
Doti,Seti,Hill,Far-Western,2070/71,2013/14,Dengue Fever,3,Seti,Hill,Far-Western
Doti,Seti,Hill,Far-Western,2070/71,2013/14,Kala-azar,1,Seti,Hill,Far-Western
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),8,Seti,Terai,Far-Western
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Filariasis,15,Seti,Terai,Far-Western
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Clinical Malaria,2752,Seti,Terai,Far-Western
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Malaria (PF),142,Seti,Terai,Far-Western
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Malaria,323,Seti,Terai,Far-Western
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Dengue Fever,0,Seti,Terai,Far-Western
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Kala-azar,0,Seti,Terai,Far-Western
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),4,Mahakali,Terai,Far-Western
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Filariasis,0,Mahakali,Terai,Far-Western
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Clinical Malaria,20,Mahakali,Terai,Far-Western
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Malaria (PF),3,Mahakali,Terai,Far-Western
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Malaria,114,Mahakali,Terai,Far-Western
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Dengue Fever,0,Mahakali,Terai,Far-Western
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Kala-azar,0,Mahakali,Terai,Far-Western
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),4,Mahakali,Hill,Far-Western
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,Filariasis,3,Mahakali,Hill,Far-Western
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,Clinical Malaria,159,Mahakali,Hill,Far-Western
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,Malaria (PF),90,Mahakali,Hill,Far-Western
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,Malaria,104,Mahakali,Hill,Far-Western
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,Dengue Fever,0,Mahakali,Hill,Far-Western
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,Kala-azar,5,Mahakali,Hill,Far-Western
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Mahakali,Hill,Far-Western
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,Filariasis,0,Mahakali,Hill,Far-Western
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,Clinical Malaria,78,Mahakali,Hill,Far-Western
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,Malaria (PF),9,Mahakali,Hill,Far-Western
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,Malaria,32,Mahakali,Hill,Far-Western
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,Dengue Fever,0,Mahakali,Hill,Far-Western
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,Kala-azar,0,Mahakali,Hill,Far-Western
Darchaula,Mahakali,Mountain,Far-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Mahakali,Mountain,Far-Western
Darchaula,Mahakali,Mountain,Far-Western,2070/71,2013/14,Filariasis,0,Mahakali,Mountain,Far-Western
Darchaula,Mahakali,Mountain,Far-Western,2070/71,2013/14,Clinical Malaria,14,Mahakali,Mountain,Far-Western
Darchaula,Mahakali,Mountain,Far-Western,2070/71,2013/14,Malaria (PF),2,Mahakali,Mountain,Far-Western
Darchaula,Mahakali,Mountain,Far-Western,2070/71,2013/14,Malaria,0,Mahakali,Mountain,Far-Western
Darchaula,Mahakali,Mountain,Far-Western,2070/71,2013/14,Dengue Fever,0,Mahakali,Mountain,Far-Western
Darchaula,Mahakali,Mountain,Far-Western,2070/71,2013/14,Kala-azar,0,Mahakali,Mountain,Far-Western
